Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.400,1.190,0.378,0.632,0.999,1.272,2.224,2.640,4.943,4.943,0.840
5,16.000,0.754,0.307,0.385,0.425,0.547,1.094,1.703,9.542,9.542,1.327
10,18.600,0.618,0.274,0.346,0.391,0.618,0.821,0.913,10.093,10.093,1.617
15,20.600,0.423,0.275,0.328,0.354,0.408,0.676,0.739,0.903,2.441,2.364
20,19.200,0.523,0.279,0.318,0.342,0.385,0.585,0.785,12.571,12.571,1.911
25,18.200,0.441,0.273,0.329,0.353,0.415,0.763,0.788,2.623,2.623,2.266
30,21.000,0.455,0.264,0.328,0.347,0.404,0.730,0.820,1.287,4.841,2.197
35,19.800,0.400,0.260,0.340,0.359,0.400,0.591,0.656,0.938,0.938,2.497
40,17.400,0.518,0.288,0.330,0.356,0.411,0.702,0.779,9.810,9.810,1.930
45,22.600,0.381,0.296,0.323,0.337,0.374,0.590,0.702,0.764,0.814,2.625
50,17.800,0.550,0.303,0.345,0.414,0.600,0.786,0.817,7.140,7.140,1.817
55,20.400,0.380,0.284,0.323,0.338,0.370,0.451,0.690,0.886,1.046,2.632
