Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.400,1.472,1.027,1.266,1.445,1.618,1.878,2.074,2.834,2.834,0.679
5,18.200,1.333,0.918,1.194,1.297,1.417,1.524,1.714,2.557,2.557,0.750
10,20.200,1.388,0.967,1.194,1.338,1.456,1.671,1.846,2.491,3.184,0.720
15,18.400,1.468,0.933,1.272,1.407,1.571,1.761,2.093,3.821,3.821,0.681
20,17.000,1.601,1.013,1.361,1.541,1.710,2.012,2.245,3.319,3.319,0.625
25,14.800,1.581,1.016,1.306,1.450,1.645,1.998,2.859,3.184,3.184,0.633
30,19.600,1.439,1.011,1.222,1.374,1.544,1.715,2.172,2.543,2.543,0.695
35,19.800,1.393,0.911,1.267,1.408,1.506,1.609,1.645,2.183,2.183,0.718
40,19.800,1.351,0.951,1.208,1.348,1.473,1.564,1.616,2.262,2.262,0.740
45,15.800,1.435,0.960,1.255,1.409,1.532,1.674,2.259,2.608,2.608,0.697
50,17.400,1.650,0.888,1.338,1.604,1.775,2.289,2.514,3.203,3.203,0.606
55,12.000,1.841,1.238,1.548,1.728,1.946,2.627,2.867,3.736,3.736,0.543
