Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,176.000,5.665,0.562,2.223,3.628,7.436,11.179,14.182,25.996,121.531,0.177
5,284.400,3.496,0.474,1.335,2.599,4.593,7.729,8.937,12.301,28.949,0.286
10,271.200,3.668,0.425,1.269,2.868,4.576,7.979,10.273,15.127,38.114,0.273
15,253.600,3.923,0.378,1.389,2.771,5.340,8.599,10.146,16.353,20.734,0.255
20,265.000,3.758,0.368,1.298,2.617,4.872,8.135,10.095,16.717,31.979,0.266
25,325.800,3.057,0.334,1.137,2.394,4.139,5.984,7.759,12.629,62.355,0.327
30,306.400,3.258,0.331,1.158,2.646,4.293,7.003,8.588,13.298,22.194,0.307
35,295.000,3.374,0.362,1.138,2.597,4.381,7.092,9.015,17.920,25.351,0.296
40,234.600,4.249,0.343,1.355,3.055,5.121,9.296,12.962,18.104,36.110,0.235
45,271.400,3.674,0.373,1.163,2.835,4.461,7.696,10.233,17.669,68.246,0.272
50,305.800,3.260,0.384,1.124,2.502,4.279,7.088,8.330,15.705,90.706,0.307
55,349.200,2.854,0.356,1.062,2.280,3.882,5.952,7.506,10.198,20.295,0.350
