Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,116.400,5.331,1.854,3.518,4.480,5.788,9.775,11.109,14.017,19.720,0.188
5,149.200,4.254,1.675,3.072,3.906,4.647,6.496,8.296,10.635,15.398,0.235
10,159.800,4.072,2.224,3.036,3.791,4.609,5.267,7.135,10.445,22.312,0.246
15,174.600,3.743,1.664,2.989,3.630,4.322,4.796,5.063,8.714,11.844,0.267
20,167.400,3.945,1.953,2.996,3.730,4.398,5.101,6.378,10.087,16.843,0.254
25,164.000,3.813,1.481,2.940,3.707,4.413,4.871,5.135,9.428,19.913,0.262
30,175.600,3.779,1.788,2.930,3.598,4.384,4.843,5.146,8.471,21.780,0.265
35,171.200,3.831,1.915,3.060,3.720,4.331,4.878,5.230,9.672,12.152,0.261
40,137.200,4.850,1.822,3.167,4.036,5.058,8.606,10.639,12.836,25.406,0.206
45,154.200,4.355,1.596,3.016,3.878,4.784,7.306,8.835,10.689,11.741,0.230
50,149.000,4.564,1.927,3.198,3.974,4.951,7.726,9.413,11.824,14.973,0.219
55,155.200,4.138,2.203,3.056,3.851,4.594,5.587,8.098,10.489,13.550,0.242
