Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,7.000,2.227,0.562,0.760,1.160,2.137,5.157,6.925,16.262,16.262,0.449
5,12.200,0.904,0.474,0.555,0.674,1.048,1.234,1.957,5.257,5.257,1.106
10,10.800,0.823,0.425,0.529,0.627,1.057,1.402,1.586,2.591,2.591,1.215
15,8.800,0.934,0.378,0.512,0.676,1.042,1.486,1.903,4.200,4.200,1.071
20,8.600,0.825,0.368,0.478,0.758,1.057,1.241,1.398,2.415,2.415,1.212
25,12.200,1.613,0.334,0.430,0.468,0.556,0.963,1.098,62.355,62.355,0.620
30,11.200,0.624,0.331,0.447,0.491,0.684,1.260,1.314,1.435,1.435,1.604
35,12.400,0.914,0.362,0.423,0.465,0.939,1.190,1.268,18.406,18.406,1.094
40,8.200,0.729,0.343,0.473,0.559,0.877,1.266,1.558,1.708,1.708,1.371
45,10.400,0.890,0.373,0.421,0.521,0.762,1.018,1.463,10.705,10.705,1.124
50,9.600,0.630,0.384,0.436,0.470,0.884,1.092,1.197,1.509,1.509,1.587
55,12.400,0.549,0.356,0.410,0.459,0.556,0.923,0.997,1.186,1.186,1.821
