Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.200,1.454,0.490,0.803,1.134,1.649,2.270,2.834,9.889,9.889,0.688
5,12.600,1.117,0.397,0.508,0.591,1.043,1.821,2.783,11.171,11.171,0.895
10,18.600,0.733,0.380,0.499,0.558,0.708,1.086,1.444,5.568,5.568,1.365
15,12.600,0.958,0.375,0.491,0.542,0.917,1.257,3.163,9.462,9.462,1.044
20,17.400,0.580,0.391,0.450,0.508,0.585,0.913,1.067,1.872,1.872,1.725
25,16.000,0.578,0.365,0.451,0.490,0.549,0.906,1.106,2.116,2.116,1.730
30,16.600,0.595,0.348,0.427,0.462,0.529,0.649,0.728,7.807,7.807,1.681
35,17.000,0.601,0.332,0.418,0.456,0.544,0.785,1.177,6.472,6.472,1.664
40,16.400,0.475,0.363,0.396,0.426,0.465,0.541,0.881,1.307,1.307,2.103
45,18.600,0.453,0.323,0.388,0.411,0.447,0.507,0.541,3.058,3.058,2.205
50,15.400,0.566,0.307,0.378,0.424,0.594,0.885,1.179,4.558,4.558,1.766
55,17.000,0.507,0.357,0.388,0.417,0.499,0.774,1.041,1.542,1.542,1.974
