Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,140,140.000,1270,2117,4882,7146,9631,14648,23066,34220,38230
1,220,220.000,1012,1714,3649,4515,5984,9082,11843,17055,18558
2,335,335.000,572,1268,1781,2980,3852,5992,7609,13843,16689
3,420,420.000,421,1018,1890,2362,2986,4082,6624,11722,13552
4,445,445.000,362,775,1672,2233,2842,4866,6001,10416,14772
5,395,395.000,363,916,1640,2523,3288,5755,6607,11990,15923
6,542,542.000,359,719,1411,1839,2428,3204,5562,8551,17693
7,481,481.000,366,745,1665,2065,2666,3579,6100,8654,14883
8,524,524.000,328,684,1614,1900,2518,3456,5784,6988,13523
9,278,278.000,614,1559,2476,3589,5581,6854,7990,15023,17021
10,388,388.000,321,789,1801,2565,2841,5691,6736,15232,42479
11,406,406.000,359,852,1764,2453,3071,5575,6310,9116,14300
12,410,410.000,326,807,1613,2430,3155,5489,6258,11691,13298
13,395,395.000,321,871,1598,2521,3153,5723,6696,12582,15601
14,457,457.000,339,860,1812,2172,2998,3974,6027,7335,13639
15,372,372.000,369,1263,1688,2684,3443,5948,6510,12804,14324
16,380,380.000,328,775,1766,2620,3161,6058,7782,14874,15331
17,456,456.000,317,778,1789,2187,2803,4767,6055,8585,15041
18,361,361.000,283,1075,1850,2761,3824,5822,6752,12586,13790
19,438,438.000,334,718,1772,2251,2893,5653,6217,8800,14804
20,346,346.000,370,1157,1859,2891,4196,5874,6792,12597,20956
21,434,434.000,352,746,1689,2292,2915,5199,5985,11782,16709
22,446,446.000,324,763,1515,2239,2962,5355,6354,7206,13184
23,415,415.000,305,754,1813,2412,2826,5820,6884,14535,15849
24,333,333.000,354,862,1852,2982,4190,6891,8203,14670,14802
25,305,305.000,327,1495,1995,3308,5031,7191,8410,14671,21130
26,426,426.000,353,774,1757,2315,2823,3630,6833,12708,28785
27,459,459.000,326,773,1671,2173,2763,4618,6261,8978,15250
28,460,460.000,304,787,1621,2175,2812,4928,6188,7812,13886
29,388,388.000,324,796,1770,2577,3142,5909,7322,13595,14421
30,427,427.000,296,736,1785,2328,2775,6009,7416,9421,15402
31,421,421.000,299,804,1691,2363,2913,5269,6807,12166,15961
32,397,397.000,280,806,1692,2515,3254,5664,6394,13282,16101
33,447,447.000,320,817,1617,2230,2912,4554,6097,9527,13846
34,370,370.000,326,1020,1710,2695,3557,5988,6869,11301,27181
35,340,340.000,286,790,1829,2965,3520,6810,8804,15458,20247
36,302,302.000,323,1021,1931,3288,4489,7486,9631,15456,16380
37,305,305.000,321,1436,1818,3270,4364,6791,8451,14843,16015
38,262,262.000,795,1546,3452,3788,5530,6936,7566,13951,15679
39,342,342.000,319,853,1858,2917,3698,6112,7128,13155,20194
40,311,311.000,341,881,1886,3211,5565,7603,9286,14653,15707
41,528,528.000,326,765,1346,1888,2739,3393,4752,6382,12691
42,388,388.000,324,881,1846,2567,3408,5688,6337,13063,15974
43,286,286.000,546,1160,2768,3503,4950,6997,10071,15406,17879
44,443,443.000,314,802,1815,2247,2896,4885,6137,12565,13754
45,507,507.000,272,762,1796,1968,2854,3388,5967,6138,8203
46,398,398.000,290,786,1791,2497,3134,5863,7204,15045,15596
47,557,557.000,339,748,1351,1794,2679,3302,3611,6133,6969
48,259,259.000,358,1658,2522,3863,5906,7607,9386,15251,15742
49,313,313.000,575,1301,1993,3177,4573,6917,8540,12986,15620
50,281,281.000,657,1475,1980,3547,5103,6766,9051,13576,14860
51,380,380.000,321,990,1679,2625,3381,5731,6544,12626,24037
52,355,355.000,455,1110,1569,2815,4244,5477,6572,10704,12050
53,372,372.000,276,985,1674,2678,3896,6002,7011,8619,13340
54,339,339.000,314,793,1837,2945,4408,6521,7803,13431,15663
55,374,374.000,320,880,1809,2665,3464,6278,7607,10065,16464
56,448,448.000,311,702,1584,2229,2820,5105,6701,12552,15209
57,365,365.000,375,1276,1740,2759,3559,6222,7002,12370,17001
58,364,364.000,308,914,1802,2709,3264,6197,7427,9237,15181
59,414,414.000,315,766,1654,2406,2859,5880,7010,10557,14409
