Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.800,1.746,1.028,1.398,1.692,1.965,2.406,2.582,3.308,3.308,0.573
5,12.800,1.786,1.162,1.350,1.558,2.097,2.733,3.139,3.985,3.985,0.560
10,15.200,1.966,1.224,1.517,1.714,1.939,2.952,3.668,6.502,6.502,0.509
15,11.600,1.863,1.205,1.538,1.708,2.000,2.391,3.268,3.839,3.839,0.537
20,10.600,1.877,1.092,1.420,1.681,2.242,2.729,3.057,3.312,3.312,0.533
25,8.800,2.159,1.274,1.643,1.863,2.774,3.092,3.288,4.405,4.405,0.463
30,12.800,1.631,0.905,1.353,1.486,1.876,2.395,2.667,2.956,2.956,0.613
35,13.600,1.714,1.072,1.423,1.625,1.907,2.350,2.673,2.975,2.975,0.583
40,11.400,1.588,1.037,1.342,1.477,1.718,2.000,2.677,2.804,2.804,0.630
45,13.400,1.886,1.062,1.372,2.009,2.281,2.494,2.652,3.233,3.233,0.530
50,13.000,1.648,0.918,1.296,1.466,1.844,2.394,2.717,3.600,3.600,0.607
55,12.000,1.982,0.898,1.276,1.595,2.182,2.535,3.613,14.904,14.904,0.505
