Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.800,1.337,0.860,1.063,1.278,1.482,1.781,2.013,2.844,2.844,0.748
5,20.000,1.291,0.837,1.092,1.200,1.369,1.856,2.048,2.379,2.379,0.775
10,18.400,1.358,0.788,1.112,1.211,1.435,1.733,1.832,8.193,8.193,0.736
15,16.800,1.304,0.840,1.099,1.195,1.452,1.832,2.010,2.280,2.280,0.767
20,19.800,1.268,0.834,1.073,1.215,1.353,1.614,1.792,3.503,3.503,0.789
25,19.000,1.187,0.827,1.039,1.169,1.294,1.383,1.588,2.198,2.198,0.842
30,23.400,1.193,0.823,1.059,1.149,1.264,1.408,1.634,2.136,2.493,0.838
35,17.800,1.316,0.861,1.148,1.303,1.449,1.641,1.743,2.002,2.002,0.760
40,22.000,1.304,0.910,1.101,1.222,1.378,1.645,2.007,2.557,3.661,0.767
45,17.800,1.494,0.941,1.230,1.357,1.595,1.964,2.241,6.207,6.207,0.669
50,19.200,1.299,0.925,1.088,1.242,1.388,1.557,1.683,4.500,4.500,0.770
55,13.200,1.539,0.984,1.205,1.340,1.571,2.066,2.285,7.413,7.413,0.650
