Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,174.200,3.462,1.057,2.330,3.027,3.830,5.791,7.065,9.104,14.796,0.289
5,219.800,2.965,1.135,2.174,2.779,3.255,4.033,5.838,7.748,13.476,0.337
10,217.400,2.900,1.200,2.178,2.700,3.257,3.642,4.823,7.644,18.279,0.345
15,238.200,2.780,1.147,2.160,2.677,3.176,3.565,3.867,6.777,17.231,0.360
20,205.600,3.108,1.109,2.197,2.816,3.430,4.979,6.325,8.072,10.943,0.322
25,176.400,3.663,1.244,2.459,3.203,4.096,6.178,7.354,10.428,16.098,0.273
30,208.200,3.097,1.383,2.244,2.790,3.342,4.313,5.887,8.982,14.563,0.323
35,221.400,3.013,1.067,2.209,2.750,3.312,3.700,5.748,9.023,16.201,0.332
40,201.400,3.264,1.267,2.338,2.941,3.554,4.602,6.398,9.559,19.775,0.306
45,229.400,2.903,1.175,2.264,2.771,3.355,3.714,3.966,7.421,9.579,0.344
50,186.000,3.501,1.743,2.464,3.099,3.755,5.436,7.544,10.155,14.286,0.286
55,186.000,3.486,1.299,2.525,3.191,3.842,4.834,6.898,9.503,22.188,0.287
