Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,209,209.000,959,2064,3767,4752,6498,8690,9088,16090,33791
1,332,332.000,489,1355,2015,2988,3905,6399,7815,13348,19484
2,453,453.000,387,862,1786,2198,2876,3739,6008,9756,16570
3,344,344.000,458,1264,1802,2897,4075,5801,6809,13130,13999
4,470,470.000,351,853,1690,2118,2798,4193,5656,7408,15449
5,590,590.000,324,737,1392,1688,2470,3036,3203,6000,7191
6,490,490.000,342,763,1625,2031,2631,3654,5811,8945,15675
7,433,433.000,353,789,1566,2307,2933,5496,6270,7550,13728
8,281,281.000,476,1418,3308,3545,5113,6308,7118,12900,14405
9,490,490.000,330,775,1618,2038,2648,4209,5546,7435,15097
10,413,413.000,306,865,1979,2407,3173,5069,5964,7184,12939
11,335,335.000,289,1313,1899,2974,4261,6105,7298,13080,14864
12,455,455.000,322,755,1555,2190,2826,5248,5845,7267,10964
13,299,299.000,612,1323,2093,3331,4582,5879,10637,13188,18470
14,340,340.000,597,1242,1684,2933,4193,5939,7143,12720,13052
15,305,305.000,345,1380,1852,3268,5082,6747,7479,12950,13072
16,421,421.000,317,984,1608,2374,3005,5227,6175,11199,12983
17,416,416.000,307,800,1514,2391,3178,5437,5939,12690,12940
18,453,453.000,291,750,1548,2185,2770,5031,5823,11787,13615
19,518,518.000,324,680,1463,1919,2662,3355,5488,6055,14671
20,424,424.000,273,754,1631,2353,3143,5582,5965,7710,13513
21,320,320.000,317,1291,1938,3116,4696,6756,7747,13238,18183
22,321,321.000,352,1420,1749,3106,4146,6790,7825,13245,15169
23,379,379.000,303,764,1636,2638,3350,5883,7305,13439,14515
24,365,365.000,344,861,1762,2730,3145,5795,7530,14043,14740
25,365,365.000,350,1291,1798,2738,3847,5952,6843,11867,14612
26,370,370.000,293,1277,1789,2693,3485,5658,6494,11902,12710
27,299,299.000,644,1394,1784,3337,4853,6390,7472,14209,14341
28,314,314.000,311,1472,1985,3189,4700,6819,7597,13710,14618
29,329,329.000,333,1134,1882,3037,4426,6517,7618,13672,14164
30,366,366.000,325,1059,1849,2723,3916,5733,6533,9032,13997
31,444,444.000,332,822,1737,2243,2855,4520,5842,10420,14581
32,482,482.000,310,795,1405,2075,2857,4190,5814,8918,12262
33,335,335.000,453,1222,1558,2967,4128,5759,9429,12227,12621
34,383,383.000,326,893,1791,2616,3309,5793,6519,12899,15202
35,465,465.000,289,791,1717,2137,2731,4419,5972,7914,16368
36,383,383.000,320,831,1758,2618,3295,6018,6892,11799,14511
37,375,375.000,309,1177,1652,2650,3796,5889,6417,12186,13895
38,277,277.000,365,1529,2251,3612,5071,7229,10530,13848,14447
39,368,368.000,270,1030,1673,2708,3866,5729,6385,12501,19898
40,375,375.000,329,1288,1619,2657,3640,5985,6509,12790,14439
41,382,382.000,303,774,1825,2612,3124,6418,7497,13833,14387
42,373,373.000,295,891,1789,2674,3316,6267,7601,13223,17081
43,348,348.000,306,1396,1762,2863,4468,5989,6717,11892,13232
44,440,440.000,293,736,1638,2265,2727,5572,6589,13092,15019
45,265,265.000,585,1517,3219,3767,5610,7066,8300,13778,14583
46,304,304.000,294,1329,1784,3282,5047,6491,7118,13081,15075
47,590,590.000,262,686,1188,1688,2491,3132,3496,5925,6987
48,489,489.000,293,685,1679,2043,2680,4520,5661,7277,13831
49,437,437.000,270,713,1721,2283,2751,5525,6308,12680,14205
50,418,418.000,315,766,1729,2387,3072,5642,6217,7704,13307
51,478,478.000,306,738,1636,2080,2861,4613,5805,6649,11714
52,535,535.000,291,771,1179,1864,2675,3350,4594,6403,9960
53,350,350.000,354,1153,2021,2849,3928,6066,6989,11942,13759
54,488,488.000,277,699,1555,2047,2632,5082,5954,8203,14913
55,547,547.000,297,712,1424,1837,2567,3213,5335,6493,12169
56,346,346.000,353,1286,1667,2868,4254,5701,6233,11756,12027
57,329,329.000,333,1329,1688,3029,4472,5884,6369,11607,12746
58,374,374.000,281,1052,1660,2662,4005,5630,6774,12986,13652
59,358,358.000,314,1363,1784,2780,4112,6020,6830,13193,15217
