Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13.200,11.330,6.735,7.396,8.306,16.019,19.588,21.233,29.688,29.688,0.088
5,13.800,8.962,6.304,7.053,7.479,9.333,15.505,16.992,20.198,20.198,0.112
10,16.000,8.449,6.972,7.355,7.551,7.921,10.027,16.113,19.397,19.397,0.118
15,15.000,8.804,6.782,7.303,7.649,8.322,13.240,16.826,20.197,20.197,0.114
20,16.800,8.819,6.725,7.332,7.726,8.525,12.207,13.947,30.755,30.755,0.113
25,16.400,8.125,6.952,7.313,7.545,7.905,8.439,11.350,21.274,21.274,0.123
30,17.400,8.073,6.771,7.006,7.162,7.474,9.357,15.807,19.216,19.216,0.124
35,22.400,7.127,6.328,6.663,6.826,7.039,7.826,9.155,11.927,12.842,0.140
40,20.400,6.981,6.074,6.372,6.490,6.682,6.958,10.410,14.674,24.591,0.143
45,21.400,7.200,5.951,6.215,6.407,6.730,10.081,10.620,14.003,15.239,0.139
50,18.600,6.681,5.455,5.839,6.001,6.348,9.476,11.803,13.813,13.813,0.150
55,20.200,6.925,5.275,5.539,5.739,6.357,12.062,13.237,15.988,22.737,0.144
