Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,140.800,4.323,1.147,2.538,3.495,5.559,7.333,8.724,12.195,23.861,0.231
5,203.000,3.110,1.405,2.033,2.681,3.730,5.383,6.030,7.313,15.757,0.322
10,204.600,3.129,0.975,2.065,2.711,3.770,5.424,6.059,7.358,13.296,0.320
15,228.600,2.735,1.163,1.982,2.513,3.010,3.589,5.076,8.039,17.730,0.366
20,235.200,2.671,1.344,2.039,2.517,3.043,3.421,4.314,6.544,8.476,0.374
25,220.600,2.867,1.191,2.085,2.630,3.204,4.262,5.362,7.077,14.472,0.349
30,200.600,3.218,1.191,2.136,2.797,3.447,5.616,6.599,8.189,18.821,0.311
35,222.000,2.870,1.039,2.098,2.608,3.199,4.159,5.955,6.921,8.779,0.348
40,214.800,3.051,1.029,2.126,2.703,3.312,5.034,6.423,8.380,9.136,0.328
45,225.000,2.841,1.229,2.047,2.625,3.101,4.486,5.683,6.821,8.206,0.352
50,242.200,2.723,0.970,2.019,2.541,3.057,3.732,5.020,6.297,12.672,0.367
55,212.000,3.085,1.196,2.156,2.733,3.347,5.234,6.182,7.300,9.267,0.324
