Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,391.000,2.548,0.365,1.014,1.871,3.157,5.264,6.835,12.329,30.589,0.393
5,431.800,2.305,0.345,0.818,1.763,2.941,4.609,6.494,10.837,24.740,0.434
10,401.200,2.482,0.328,0.802,1.801,3.057,5.211,6.693,14.036,41.408,0.403
15,344.600,2.885,0.354,0.943,2.121,3.726,6.205,8.012,14.568,24.789,0.347
20,304.200,3.287,0.372,1.012,2.434,4.132,7.215,9.386,14.220,24.429,0.304
25,280.000,3.551,0.325,1.182,2.322,4.592,8.063,10.211,16.748,28.680,0.282
30,351.200,2.836,0.309,0.946,2.066,3.674,6.193,8.031,13.280,25.796,0.353
35,385.200,2.586,0.334,0.896,1.977,3.404,4.986,7.488,11.039,21.494,0.387
40,426.000,2.342,0.306,0.867,1.924,3.207,4.227,6.926,8.491,22.647,0.427
45,440.200,2.262,0.312,0.851,1.832,3.132,3.948,6.804,8.656,17.307,0.442
50,327.200,3.049,0.333,1.012,2.087,3.911,7.096,8.320,12.799,20.676,0.328
55,453.200,2.199,0.310,0.801,1.798,2.972,3.781,6.452,8.492,18.101,0.455
