Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,5.800,3.554,0.686,1.372,1.948,4.026,9.581,14.324,16.594,16.594,0.281
5,8.800,1.157,0.483,0.599,0.747,1.462,2.076,2.162,6.940,6.940,0.864
10,10.600,0.725,0.437,0.500,0.553,0.816,1.228,1.596,1.932,1.932,1.379
15,9.800,0.946,0.425,0.489,0.558,0.783,1.262,1.558,10.472,10.472,1.058
20,12.000,0.581,0.355,0.439,0.496,0.640,1.006,1.113,1.307,1.307,1.721
25,9.600,0.650,0.387,0.457,0.514,0.836,1.125,1.263,1.491,1.491,1.540
30,10.200,0.708,0.358,0.435,0.484,0.798,1.264,1.834,2.690,2.690,1.412
35,13.600,0.596,0.334,0.431,0.490,0.608,1.052,1.187,2.058,2.058,1.678
40,10.200,0.911,0.367,0.688,0.871,1.069,1.234,1.618,2.644,2.644,1.097
45,10.800,0.656,0.340,0.432,0.516,0.599,1.337,1.770,1.895,1.895,1.524
50,11.000,0.653,0.365,0.408,0.484,0.740,1.076,1.608,2.067,2.067,1.531
55,10.400,0.621,0.312,0.422,0.486,0.705,0.952,1.156,2.667,2.667,1.610
