Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,327.000,3.044,0.371,1.181,2.157,3.811,6.063,8.308,14.703,34.758,0.328
5,519.400,1.916,0.320,0.718,1.528,2.598,3.309,5.672,7.196,14.151,0.522
10,467.200,2.132,0.289,0.752,1.611,2.712,4.661,5.894,8.868,14.290,0.469
15,488.200,2.037,0.302,0.706,1.593,2.657,4.306,5.609,8.235,18.340,0.491
20,514.600,1.937,0.289,0.694,1.485,2.626,3.697,5.573,6.908,19.451,0.516
25,513.600,1.942,0.273,0.701,1.501,2.608,3.988,5.552,6.934,13.453,0.515
30,509.800,1.957,0.286,0.725,1.566,2.638,3.497,5.792,7.983,14.708,0.511
35,539.200,1.845,0.306,0.714,1.448,2.624,3.308,4.964,6.426,14.941,0.542
40,533.200,1.870,0.288,0.727,1.634,2.650,3.345,5.015,6.396,15.022,0.535
45,509.600,1.959,0.281,0.719,1.595,2.718,3.415,5.929,7.001,15.640,0.511
50,490.800,2.030,0.305,0.754,1.569,2.800,3.721,5.796,8.627,15.313,0.493
55,513.600,1.940,0.275,0.737,1.589,2.651,3.366,5.756,7.067,14.956,0.515
