Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,69.800,8.734,2.598,5.430,8.451,10.856,13.725,16.681,22.287,49.058,0.114
5,114.000,5.517,1.946,3.398,4.350,5.966,9.853,11.591,17.574,83.347,0.181
10,130.400,5.024,1.853,3.344,4.308,5.572,8.345,11.165,14.126,21.399,0.199
15,128.000,5.106,1.719,3.466,4.401,6.021,8.524,10.267,13.391,15.328,0.196
20,138.400,4.877,2.155,3.297,4.134,5.141,8.150,10.745,14.247,21.429,0.205
25,132.400,5.026,1.631,3.277,4.274,5.401,8.725,10.283,13.919,32.076,0.199
30,118.200,5.428,2.007,3.543,4.392,5.929,8.919,11.171,17.200,90.149,0.184
35,153.600,4.521,1.667,3.161,3.986,4.774,6.871,9.786,12.031,35.237,0.221
40,96.200,6.824,2.397,4.405,6.121,8.647,10.984,13.000,18.394,28.177,0.147
45,141.200,4.648,2.040,3.225,4.145,5.021,7.233,9.393,13.065,20.194,0.215
50,119.000,5.570,1.613,3.435,4.550,6.305,9.324,11.028,19.199,61.852,0.180
55,119.600,5.365,1.933,3.451,4.363,5.839,9.703,11.666,16.944,33.579,0.186
