Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,8.800,1.967,1.336,1.616,1.869,2.061,2.990,3.183,3.359,3.359,0.509
5,12.200,1.885,1.282,1.473,1.669,1.932,2.815,3.152,4.235,4.235,0.530
10,15.000,1.739,1.346,1.493,1.652,1.861,2.144,2.424,3.573,3.573,0.575
15,13.400,1.761,1.313,1.535,1.670,1.866,2.378,2.576,3.207,3.207,0.568
20,16.000,1.535,1.147,1.379,1.490,1.645,1.839,1.867,3.073,3.073,0.651
25,15.800,1.507,1.106,1.360,1.509,1.638,1.729,1.804,2.015,2.015,0.664
30,17.000,1.454,0.960,1.281,1.440,1.572,1.689,1.760,2.561,2.561,0.688
35,17.600,1.425,1.063,1.284,1.394,1.543,1.682,1.724,2.414,2.414,0.702
40,22.600,1.302,0.846,1.189,1.287,1.391,1.510,1.634,1.751,1.802,0.768
45,19.800,1.252,0.872,1.108,1.221,1.369,1.547,1.663,2.063,2.063,0.798
50,18.600,1.390,0.996,1.187,1.311,1.495,1.689,2.009,2.687,2.687,0.719
55,20.400,1.334,0.962,1.209,1.313,1.419,1.532,1.737,2.003,2.241,0.749
