Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,133.200,1.529,0.590,0.825,1.191,1.641,1.982,2.652,9.082,28.858,0.654
5,185.400,0.953,0.556,0.679,0.742,1.000,1.587,1.770,2.524,8.202,1.050
10,170.600,1.036,0.588,0.697,0.813,1.317,1.579,1.692,2.270,14.521,0.965
15,173.000,1.042,0.609,0.717,0.787,1.377,1.623,1.773,2.483,10.332,0.960
20,171.600,1.058,0.612,0.711,0.802,1.447,1.675,1.770,1.958,5.656,0.945
25,180.800,1.035,0.599,0.732,0.792,1.434,1.723,1.803,2.226,6.422,0.966
30,184.600,1.065,0.624,0.718,0.804,1.388,1.690,1.785,2.093,13.091,0.939
35,132.600,1.290,0.619,0.738,1.412,1.665,1.798,1.896,2.364,16.015,0.775
40,162.200,1.017,0.631,0.738,0.809,1.218,1.694,1.795,1.970,6.002,0.983
45,171.800,0.983,0.641,0.731,0.776,1.025,1.755,1.812,2.002,4.251,1.018
50,157.800,1.205,0.612,0.764,1.195,1.511,1.725,1.817,2.160,4.121,0.830
55,174.800,1.061,0.607,0.694,0.793,1.442,1.755,1.804,1.977,2.603,0.943
