Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.600,1.158,0.517,0.705,0.809,1.529,2.018,2.827,4.718,4.718,0.864
5,11.600,0.819,0.457,0.516,0.563,0.677,1.498,2.095,5.924,5.924,1.222
10,10.200,0.717,0.430,0.498,0.540,0.591,0.823,1.132,7.404,7.404,1.394
15,19.000,0.555,0.381,0.448,0.493,0.544,0.610,0.705,4.560,4.560,1.802
20,13.600,0.558,0.366,0.448,0.463,0.510,0.577,1.022,4.151,4.151,1.794
25,16.000,0.486,0.335,0.425,0.451,0.503,0.603,0.773,1.183,1.183,2.057
30,16.200,0.510,0.373,0.416,0.434,0.488,0.557,0.641,3.910,3.910,1.961
35,15.400,0.508,0.327,0.400,0.422,0.469,0.584,0.876,4.446,4.446,1.969
40,13.000,0.600,0.376,0.413,0.452,0.591,0.983,1.072,2.818,2.818,1.668
45,13.400,0.560,0.345,0.403,0.478,0.606,0.894,1.028,1.283,1.283,1.787
50,14.800,0.536,0.327,0.406,0.440,0.507,0.928,1.035,1.995,1.995,1.864
55,11.800,0.647,0.335,0.395,0.427,0.507,0.882,1.068,9.514,9.514,1.545
