Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,285.800,3.485,0.445,1.459,2.388,4.601,7.402,8.675,15.584,29.827,0.287
5,387.600,2.566,0.392,0.962,1.954,3.283,4.774,7.205,12.447,19.349,0.390
10,407.600,2.442,0.363,0.933,1.946,3.277,4.496,7.113,8.970,17.787,0.410
15,417.600,2.381,0.343,0.880,1.879,3.236,4.448,6.838,9.493,17.823,0.420
20,431.800,2.306,0.348,0.923,1.743,3.196,4.099,6.925,8.747,18.168,0.434
25,422.600,2.357,0.346,0.931,1.821,3.349,4.281,6.690,8.498,17.555,0.424
30,380.600,2.619,0.371,0.969,2.072,3.584,5.058,7.455,9.722,23.056,0.382
35,359.400,2.771,0.329,0.969,2.151,3.635,5.682,7.760,11.364,24.922,0.361
40,311.200,3.204,0.385,1.093,2.427,4.079,6.855,8.751,16.896,25.270,0.312
45,372.200,2.679,0.384,0.957,2.154,3.532,4.707,7.718,11.178,19.510,0.373
50,442.200,2.254,0.321,0.924,1.578,3.262,4.072,4.766,8.147,16.571,0.444
55,475.600,2.095,0.338,0.855,1.589,3.060,3.792,4.840,7.216,8.693,0.477
