Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,191,191.000,1328,2187,3952,5194,6113,10408,13830,24336,32261
1,165,165.000,1439,2421,5576,6061,8275,10649,11906,21305,28063
2,191,191.000,509,2317,3546,5208,7840,10380,11662,20918,23326
3,337,337.000,539,1246,2454,2956,4129,5191,7514,10540,14516
4,349,349.000,526,1165,2061,2848,3795,5097,8575,9940,14637
5,419,419.000,493,1070,1560,2368,3408,4318,4646,9066,10838
6,373,373.000,490,1091,2208,2666,3746,4651,5794,9700,20190
7,266,266.000,529,1132,2944,3756,4485,8983,10254,13450,28176
8,258,258.000,514,1441,2691,3831,4820,8195,9716,22124,33100
9,248,248.000,532,1400,2971,4079,5167,8866,9905,25034,25692
10,321,321.000,530,1150,2266,3045,3972,5487,8807,14247,18012
11,363,363.000,504,1126,2131,2741,3666,4955,8339,10001,11742
12,357,357.000,517,1090,2221,2797,4000,4806,8353,9869,11268
13,296,296.000,507,1085,2583,3344,4266,7857,9317,20703,26024
14,374,374.000,498,1046,2360,2663,3908,4724,5550,9264,15147
15,393,393.000,474,1039,2178,2524,3500,4529,5252,10409,18585
16,276,276.000,545,1341,2799,3618,4501,8118,9631,11930,17223
17,322,322.000,494,1150,2556,3090,4090,5956,8242,9822,18226
18,274,274.000,490,1267,2575,3623,4693,8194,9410,15073,18621
19,424,424.000,441,1049,1713,2346,3397,4127,4528,8399,9076
20,455,455.000,425,967,1586,2201,3280,4074,4356,7956,8575
21,392,392.000,376,967,1895,2527,3390,4384,7518,12021,19838
22,383,383.000,392,955,1998,2602,3600,4597,7822,9414,16632
23,419,419.000,419,941,1917,2376,3588,4384,4653,8075,8290
24,433,433.000,413,921,1854,2300,3247,4124,7318,7796,8041
25,460,460.000,398,912,1445,2169,3284,4044,4409,7765,7904
26,466,466.000,395,935,1199,2135,3129,4013,4398,7817,13512
27,452,452.000,390,919,1446,2211,3252,4084,4912,7809,10210
28,448,448.000,354,921,1747,2223,3234,4022,4345,7703,13342
29,407,407.000,372,932,2033,2448,3353,4353,7334,9010,14313
30,469,469.000,374,883,1347,2139,3057,3867,6941,7460,9608
31,442,442.000,363,895,1886,2242,3219,3963,6341,7793,17223
32,436,436.000,373,898,1875,2299,3196,3994,6709,7724,16003
33,503,503.000,350,829,1477,1983,2842,3695,3997,7185,10979
34,464,464.000,323,836,1828,2137,3088,3789,4499,7415,14761
35,487,487.000,351,806,1867,2046,3007,3571,4254,7071,8902
36,519,519.000,337,788,1365,1923,2855,3513,3857,6911,7280
37,471,471.000,349,832,1765,2117,3065,3922,5195,7546,8183
38,469,469.000,349,857,1543,2121,3001,3915,6680,7317,7591
39,471,471.000,343,836,1715,2122,3147,3851,4367,7375,18197
40,522,522.000,348,780,1381,1911,2908,3509,3853,6900,8613
41,539,539.000,317,753,1355,1846,2754,3408,3718,6568,6882
42,523,523.000,303,754,1669,1905,2700,3458,5015,6611,6961
43,514,514.000,325,771,1546,1936,2793,3534,3954,6630,6822
44,515,515.000,330,750,1510,1936,2814,3460,3758,6531,19191
45,543,543.000,324,739,1635,1836,2681,3343,3741,6440,6781
46,544,544.000,287,766,1024,1832,2590,3426,6089,6626,6959
47,555,555.000,291,783,1212,1798,2542,3306,3636,6470,6703
48,525,525.000,320,797,1745,1897,2809,3384,3639,6480,8024
49,495,495.000,318,795,1663,2015,2856,3565,5561,6708,12861
50,394,394.000,331,893,1864,2530,3234,5735,6773,13824,16092
51,483,483.000,317,762,1791,2066,2783,3478,6113,9004,15930
52,530,530.000,334,774,1262,1877,2740,3494,3991,6514,7163
53,421,421.000,328,892,1764,2370,2991,4576,6715,10022,16608
54,346,346.000,344,911,1989,2877,3604,6432,7611,14844,15915
55,494,494.000,334,818,1737,2019,2909,3531,4210,7623,14679
56,544,544.000,302,760,1395,1829,2631,3257,3698,6491,16759
57,543,543.000,327,798,1266,1833,2751,3413,3807,6435,6966
58,505,505.000,357,800,1323,1977,2920,3677,4392,6834,7409
59,456,456.000,319,785,1811,2177,2925,3593,6311,9340,17271
