Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,49.000,3.668,1.403,1.813,2.966,4.597,6.078,6.949,18.293,35.194,0.273
5,76.600,3.008,1.095,1.281,1.471,1.952,3.305,4.134,39.518,203.549,0.332
10,105.600,1.945,1.028,1.253,1.385,1.821,3.145,3.667,9.798,44.515,0.514
15,123.200,1.532,0.990,1.145,1.257,1.504,2.406,2.785,4.110,13.356,0.653
20,131.600,1.403,0.937,1.085,1.184,1.359,1.865,2.349,3.208,33.102,0.713
25,132.400,1.535,0.895,1.062,1.154,1.429,2.273,2.635,5.652,65.142,0.652
30,142.000,1.315,0.862,0.982,1.091,1.585,1.959,2.152,2.626,6.273,0.761
35,136.200,1.312,0.798,0.931,1.026,1.342,2.197,2.561,3.910,13.214,0.762
40,150.800,1.184,0.789,0.952,1.033,1.179,1.514,1.892,3.879,14.027,0.845
45,161.800,1.165,0.778,0.951,1.040,1.193,1.524,1.768,3.876,6.313,0.858
50,173.000,1.067,0.780,0.911,0.978,1.088,1.293,1.520,2.302,13.053,0.938
55,192.000,0.943,0.726,0.837,0.882,0.954,1.068,1.264,2.152,4.498,1.061
