Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.600,1.072,0.351,0.463,0.690,0.997,2.060,3.543,6.628,6.628,0.933
5,15.400,0.684,0.314,0.399,0.591,0.736,0.807,1.035,5.272,5.272,1.462
10,15.800,0.690,0.339,0.414,0.640,0.785,0.889,0.987,4.718,4.718,1.449
15,15.400,0.564,0.284,0.361,0.440,0.723,0.804,0.874,2.955,2.955,1.774
20,15.600,0.529,0.287,0.360,0.415,0.767,0.848,0.891,1.766,1.766,1.892
25,17.400,0.606,0.304,0.360,0.467,0.771,0.843,0.921,3.343,3.343,1.650
30,15.400,0.484,0.305,0.345,0.389,0.613,0.808,0.848,1.073,1.073,2.064
35,17.600,0.523,0.289,0.338,0.417,0.701,0.793,0.826,1.252,1.252,1.913
40,15.200,0.503,0.268,0.336,0.384,0.722,0.806,0.869,0.963,0.963,1.990
45,18.000,0.539,0.258,0.335,0.418,0.785,0.855,0.881,0.987,0.987,1.855
50,16.200,0.601,0.277,0.428,0.565,0.660,0.756,0.861,4.179,4.179,1.664
55,9.600,0.533,0.265,0.325,0.612,0.704,0.777,0.796,0.821,0.821,1.875
