Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,127.200,4.941,1.940,3.710,4.596,5.605,7.252,8.275,10.838,27.127,0.202
5,126.600,5.278,1.725,3.587,4.578,6.718,8.705,9.690,11.559,13.595,0.189
10,126.000,5.104,2.183,3.324,4.462,6.639,8.918,9.806,11.053,12.041,0.196
15,145.400,4.573,1.690,3.074,3.971,4.837,8.011,9.481,11.509,26.236,0.219
20,112.600,5.598,1.454,3.565,4.890,7.475,9.223,10.075,11.738,23.905,0.179
25,115.200,5.692,2.238,3.665,4.809,7.802,9.675,10.553,11.889,13.024,0.176
30,131.400,4.963,1.788,3.313,4.162,5.716,8.618,9.934,13.213,16.368,0.201
35,124.000,5.485,1.708,3.349,4.512,7.314,9.792,11.167,13.158,15.130,0.182
40,112.600,5.767,2.221,3.523,4.937,7.739,9.793,10.854,12.574,15.592,0.173
45,137.000,4.666,1.588,3.100,4.031,4.916,8.235,9.680,12.969,14.782,0.214
50,141.000,4.686,1.966,3.185,4.025,5.035,8.499,9.654,11.117,12.096,0.213
55,94.400,7.084,2.235,4.274,7.086,9.565,11.243,11.846,13.576,17.064,0.141
