Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,8.600,1.829,0.580,0.856,1.168,1.723,2.093,5.811,17.226,17.226,0.547
5,9.000,1.609,0.480,0.670,0.989,1.444,2.096,2.297,21.966,21.966,0.621
10,7.000,1.259,0.466,0.643,1.150,1.382,2.189,2.416,6.068,6.068,0.794
15,7.800,1.015,0.479,0.546,0.992,1.228,1.654,2.125,3.221,3.221,0.985
20,6.200,1.142,0.454,0.595,0.930,1.195,1.411,1.994,8.023,8.023,0.875
25,8.400,1.447,0.419,0.523,0.649,1.164,1.893,5.592,15.703,15.703,0.691
30,10.800,1.270,0.477,0.780,1.198,1.389,2.131,2.856,4.623,4.623,0.787
35,9.200,0.842,0.425,0.480,0.774,1.127,1.500,1.708,2.011,2.011,1.188
40,9.200,0.959,0.413,0.558,0.945,1.072,1.211,1.305,5.322,5.322,1.042
45,12.600,0.754,0.352,0.443,0.663,0.956,1.031,1.207,3.663,3.663,1.327
50,11.600,0.706,0.336,0.418,0.494,0.947,1.023,1.141,4.618,4.618,1.417
55,9.200,0.853,0.384,0.788,0.910,0.993,1.085,1.161,1.242,1.242,1.172
