Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,92,92.000,1564,3735,7332,10874,14544,23484,28986,62797,62797
1,234,234.000,996,1681,3438,4279,5506,9865,11162,15409,20279
2,205,205.000,633,2367,3199,4803,6135,9445,11060,21442,32840
3,345,345.000,550,1282,2729,2874,4215,5077,5484,8615,9594
4,386,386.000,472,1163,1709,2580,3485,4720,7253,8219,14427
5,351,351.000,478,1218,2416,2838,4101,5332,6623,9004,9373
6,381,381.000,390,1099,1470,2605,3930,4724,5327,8000,23403
7,394,394.000,421,1103,1841,2528,3562,4734,5124,7950,8424
8,259,259.000,524,1284,2768,3843,4559,8335,9978,17775,27050
9,342,342.000,458,1166,2209,2918,4207,5838,7524,9630,18935
10,209,209.000,494,2039,3076,4765,7699,9842,10637,17545,20457
11,252,252.000,551,1877,2482,3958,5074,8934,10135,16110,18569
12,299,299.000,413,1149,2449,3327,4458,7614,8829,16350,18551
13,319,319.000,457,1074,2574,3114,4092,7386,7926,14656,23061
14,296,296.000,396,1118,2428,3366,4256,7641,10344,14900,18979
15,310,310.000,424,1193,2748,3209,4330,6120,8686,11388,22739
16,358,358.000,410,1122,1866,2786,3865,5159,7785,11170,18434
17,226,226.000,425,1877,2427,4397,6598,9439,10270,16236,19518
18,263,263.000,394,1398,2789,3794,5036,8018,9041,14595,16691
19,366,366.000,396,1121,1794,2714,3979,4884,7084,10536,22695
20,396,396.000,388,1054,2224,2514,3759,4635,4988,7690,16124
21,356,356.000,398,1073,2419,2787,3976,4898,7498,10043,15729
22,404,404.000,378,1049,2382,2469,3670,4503,4843,7324,8196
23,306,306.000,348,1082,2347,3264,4154,7390,9711,15953,18250
24,227,227.000,507,1930,3042,4436,6331,9180,11269,16438,16574
25,415,415.000,392,1030,1883,2379,3477,4542,5042,7275,7662
26,354,354.000,388,1048,2204,2804,3677,5105,7693,12083,18458
27,298,298.000,374,1264,2562,3349,4437,7241,8839,12151,17888
28,368,368.000,409,1132,2171,2704,3937,5082,6928,8254,8421
29,384,384.000,364,1102,1770,2606,3901,4765,7198,8035,8661
30,349,349.000,390,1118,2487,2842,3887,5053,7215,10322,16755
31,212,212.000,609,1963,2763,4707,6540,9596,15754,22375,24985
32,282,282.000,413,1144,2475,3534,4279,7713,9497,16890,20839
33,409,409.000,394,1038,2361,2437,3594,4481,4866,7393,7914
34,339,339.000,405,1070,2283,2940,4089,6910,7746,9455,17585
35,407,407.000,380,1024,2272,2455,3721,4514,4883,7471,7587
36,226,226.000,383,1891,2587,4406,6679,8741,10158,16206,16953
37,187,187.000,770,1985,5091,5336,8005,9744,12667,17200,18312
38,272,272.000,367,1235,2713,3665,4703,8429,9882,16291,16721
39,383,383.000,374,1055,1894,2600,3901,4805,5406,7676,16342
40,357,357.000,400,1096,2452,2794,4039,4891,7179,8076,26700
41,363,363.000,385,1051,2503,2754,3950,4835,7045,10565,17878
42,200,200.000,742,1953,2271,4968,7109,9673,14812,24196,24693
43,213,213.000,793,1964,2650,4679,7030,9512,10437,15211,17471
44,317,317.000,374,1140,2499,3162,4156,6408,8618,12575,21084
45,316,316.000,355,1042,2051,3139,4463,7106,8801,15310,18466
46,392,392.000,370,1051,2240,2548,3822,4629,5036,8977,17619
47,407,407.000,371,1046,1307,2442,3781,4694,5881,7629,9290
48,379,379.000,385,1063,2432,2633,3778,4786,6945,7597,12242
49,347,347.000,391,1085,2600,2872,4066,4936,7137,9431,16117
50,311,311.000,353,1105,2291,3207,4100,7328,9438,12959,27519
51,299,299.000,363,1099,2542,3331,4317,7055,9190,18480,29175
52,422,422.000,331,1043,1560,2363,3493,4456,4877,7248,10463
53,405,405.000,358,1037,2259,2462,3674,4623,5004,7428,7634
54,409,409.000,393,1047,1404,2449,3682,4634,5213,7335,7826
55,393,393.000,398,1033,1698,2532,3656,4748,7021,7466,7735
56,366,366.000,377,1079,2017,2730,3751,4927,7042,15299,16634
57,314,314.000,384,1146,2573,3163,4300,7036,7661,9237,16079
58,238,238.000,427,1878,2514,4180,6171,8858,9690,15704,16190
59,263,263.000,400,1783,2584,3776,4779,8054,9470,16415,17052
