Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1708384619.722611,38154,0,1
2,Payment,1708384619.760895,12192,0,1
2,Payment,1708384619.773113,4772,0,1
2,Payment,1708384619.777908,9720,0,1
2,Payment,1708384619.787652,48327,0,1
2,Payment,1708384619.836007,8104,0,1
2,Payment,1708384619.844135,4873,0,1
2,Payment,1708384619.849128,5232,0,1
1,NewOrder,1708384619.854382,19996,0,1
2,Payment,1708384619.874406,4939,0,1
1,NewOrder,1708384619.879369,13091,0,1
2,Payment,1708384619.892488,8969,0,1
1,NewOrder,1708384619.901489,19703,0,1
2,Payment,1708384619.921234,14771,0,1
4,Delivery,1708384619.936037,78668,0,1
1,NewOrder,1708384620.014807,12055,0,1
2,Payment,1708384620.026890,3810,0,1
1,NewOrder,1708384620.030803,10222,0,1
4,Delivery,1708384620.041054,24204,0,1
2,Payment,1708384620.065285,4269,0,1
4,Delivery,1708384620.069583,30071,0,1
2,Payment,1708384620.099685,7441,0,1
2,Payment,1708384620.107157,6243,0,1
1,NewOrder,1708384620.113460,13421,0,1
2,Payment,1708384620.126968,10780,0,1
1,NewOrder,1708384620.137800,32216,0,1
1,NewOrder,1708384620.170061,19413,0,1
1,NewOrder,1708384620.189505,13854,0,1
2,Payment,1708384620.203389,2266,0,1
1,NewOrder,1708384620.205680,6748,0,1
1,NewOrder,1708384620.212460,8008,0,1
2,Payment,1708384620.220502,2716,0,1
2,Payment,1708384620.223249,2918,0,1
3,OrderStatus,1708384620.226193,5758,0,1
1,NewOrder,1708384620.231977,9925,0,1
1,NewOrder,1708384620.242006,10581,0,1
1,NewOrder,1708384620.252627,20151,0,1
1,NewOrder,1708384620.272817,35668,0,1
1,NewOrder,1708384620.308518,42593,0,1
4,Delivery,1708384620.351148,28633,0,1
2,Payment,1708384620.379809,1941,0,1
1,NewOrder,1708384620.381774,7235,0,1
1,NewOrder,1708384620.389038,7352,0,1
1,NewOrder,1708384620.396430,8639,0,1
2,Payment,1708384620.405122,2630,0,1
2,Payment,1708384620.407781,1764,0,1
2,Payment,1708384620.409570,2618,0,1
1,NewOrder,1708384620.412289,7585,0,1
2,Payment,1708384620.419904,2293,0,1
2,Payment,1708384620.422235,1838,0,1
1,NewOrder,1708384620.424101,6767,0,1
1,NewOrder,1708384620.430900,7523,0,1
1,NewOrder,1708384620.438453,4252,0,1
1,NewOrder,1708384620.442735,4706,0,1
1,NewOrder,1708384620.447470,5841,0,1
1,NewOrder,1708384620.453361,6162,0,1
2,Payment,1708384620.459552,2131,0,1
2,Payment,1708384620.461707,1596,0,1
4,Delivery,1708384620.463323,10970,0,1
2,Payment,1708384620.474321,2587,0,1
1,NewOrder,1708384620.476939,6317,0,1
1,NewOrder,1708384620.483286,6373,0,1
1,NewOrder,1708384620.489689,6811,0,1
3,OrderStatus,1708384620.496531,2291,0,1
1,NewOrder,1708384620.498852,19396,0,1
2,Payment,1708384620.518301,5500,0,1
1,NewOrder,1708384620.523830,14354,0,1
2,Payment,1708384620.538214,2238,0,1
1,NewOrder,1708384620.540480,4177,0,1
5,StockLevel,1708384620.544688,3689,0,1
2,Payment,1708384620.548406,2294,0,1
1,NewOrder,1708384620.550726,7689,0,1
2,Payment,1708384620.558453,1616,0,1
4,Delivery,1708384620.560124,11565,0,1
2,Payment,1708384620.571734,1842,0,1
1,NewOrder,1708384620.573603,4711,0,1
2,Payment,1708384620.578345,1733,0,1
1,NewOrder,1708384620.580103,3585,0,1
2,Payment,1708384620.583719,1995,0,1
2,Payment,1708384620.585739,1636,0,1
4,Delivery,1708384620.587397,10605,0,1
1,NewOrder,1708384620.598029,4033,0,1
2,Payment,1708384620.602089,1680,0,1
1,NewOrder,1708384620.603794,9306,0,1
1,NewOrder,1708384620.613136,8786,0,1
2,Payment,1708384620.621959,2514,0,1
2,Payment,1708384620.624506,2431,0,1
1,NewOrder,1708384620.626966,17533,0,1
4,Delivery,1708384620.644528,30838,0,1
1,NewOrder,1708384620.675395,10539,0,1
2,Payment,1708384620.685965,4632,0,1
1,NewOrder,1708384620.690626,9926,0,1
2,Payment,1708384620.700590,3704,0,1
1,NewOrder,1708384620.704323,10650,0,1
2,Payment,1708384620.715003,3376,0,1
2,Payment,1708384620.718408,4435,0,1
2,Payment,1708384620.722869,3818,0,1
1,NewOrder,1708384620.726716,12925,0,1
1,NewOrder,1708384620.739672,16683,0,1
2,Payment,1708384620.756388,5631,0,1
1,NewOrder,1708384620.762051,18996,0,1
2,Payment,1708384620.781157,4931,0,1
1,NewOrder,1708384620.786138,12162,0,1
5,StockLevel,1708384620.798333,4016,0,1
1,NewOrder,1708384620.802388,11306,0,1
1,NewOrder,1708384620.813723,7586,0,1
5,StockLevel,1708384620.821334,2496,0,1
2,Payment,1708384620.823853,2925,0,1
2,Payment,1708384620.826801,3650,0,1
