Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,142.200,1.389,0.635,0.882,1.276,1.559,1.866,2.190,3.968,24.519,0.720
5,195.600,0.847,0.579,0.668,0.724,0.868,1.302,1.442,1.836,6.380,1.180
10,203.400,0.915,0.558,0.652,0.706,1.181,1.401,1.552,1.964,11.303,1.093
15,234.600,0.785,0.547,0.638,0.674,0.762,1.218,1.388,1.897,5.001,1.274
20,235.400,0.775,0.561,0.637,0.675,0.742,1.282,1.393,1.668,1.903,1.290
25,231.800,0.793,0.583,0.655,0.696,0.771,1.245,1.535,1.762,2.968,1.261
30,211.600,0.857,0.603,0.707,0.752,0.817,1.346,1.560,1.885,4.491,1.166
35,214.000,0.873,0.608,0.708,0.759,0.833,1.394,1.593,1.922,12.121,1.146
40,220.000,0.829,0.591,0.676,0.714,0.770,1.357,1.539,1.874,16.245,1.206
45,241.400,0.789,0.604,0.680,0.717,0.783,0.892,1.414,1.677,2.392,1.268
50,185.400,0.938,0.608,0.734,0.791,1.010,1.393,1.579,2.557,8.928,1.066
55,235.000,0.779,0.606,0.673,0.705,0.758,0.885,1.420,1.755,4.303,1.284
