Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,163,163.000,1645,2395,5160,6185,7791,10486,14432,27082,36709
1,313,313.000,695,1209,2351,3134,4020,6501,8276,14853,18552
2,272,272.000,498,1461,2243,3636,5207,7620,9609,16884,24031
3,380,380.000,570,940,1899,2620,3269,5896,7282,14995,17487
4,422,422.000,445,871,1838,2364,2968,5387,7036,9684,16045
5,453,453.000,383,838,1733,2192,2980,3736,6500,8765,18742
6,488,488.000,375,841,1317,2040,2788,3540,6303,7053,20486
7,330,330.000,453,1299,1897,3021,4049,6285,8072,13898,14885
8,465,465.000,380,811,1694,2145,2912,3646,6586,7437,14505
9,380,380.000,347,910,2122,2614,3303,6414,7325,9822,14790
10,358,358.000,394,992,1992,2774,3581,6378,7668,12996,15495
11,444,444.000,378,915,1806,2254,3049,4099,6169,8815,15643
12,324,324.000,376,1004,1946,3077,3910,6874,8583,14635,20565
13,444,444.000,363,803,1830,2223,2987,3644,6527,9084,16358
14,467,467.000,347,778,1767,2127,2790,3687,6497,9238,13345
15,405,405.000,356,795,1685,2453,3032,6153,7044,13746,16217
16,455,455.000,360,814,1799,2189,2988,3796,6268,8438,13801
17,435,435.000,334,839,1728,2290,3024,4313,6577,9279,14104
18,435,435.000,399,829,1735,2287,2975,4415,6515,11199,22333
19,387,387.000,323,875,2151,2575,3436,5405,7081,10464,13412
20,523,523.000,303,779,1296,1903,2803,3515,3733,6541,9140
21,465,465.000,370,853,1894,2141,3005,3747,6121,7144,12622
22,367,367.000,385,901,2092,2711,3386,6506,7222,12000,29058
23,408,408.000,361,917,2003,2441,3252,4539,6626,10271,15225
24,430,430.000,376,870,1966,2317,3067,4031,6793,9828,15025
25,408,408.000,371,868,1826,2457,3133,5812,6996,9378,15775
26,472,472.000,302,793,1844,2098,2963,3668,6286,7624,8904
27,473,473.000,384,828,1718,2115,3001,3773,5156,8296,12007
28,450,450.000,332,817,1475,2204,3010,4656,6507,9292,15865
29,405,405.000,329,864,1878,2460,3225,5666,7063,9140,19961
30,426,426.000,349,839,1767,2339,3343,4470,6356,10666,16429
31,481,481.000,360,819,1659,2078,2759,3728,5683,8142,14504
32,356,356.000,350,875,1833,2803,3479,6521,7517,14531,25977
33,462,462.000,372,816,1817,2150,2940,3678,5788,9294,14539
34,443,443.000,371,828,1808,2245,3038,3842,5604,13140,21162
35,460,460.000,371,832,1840,2182,3077,3791,5393,7976,15910
36,448,448.000,353,825,1550,2209,3032,3966,6578,9975,11927
37,436,436.000,325,863,1839,2281,3008,4170,6729,8662,12083
38,393,393.000,362,844,1781,2535,3156,5742,7473,13746,22393
39,450,450.000,355,822,1757,2214,2945,4285,6648,8962,16888
40,301,301.000,410,1183,2551,3322,4061,7405,8771,11710,17524
41,318,318.000,356,960,1998,3139,3996,7700,8974,12857,18462
42,407,407.000,336,878,1877,2437,3383,4421,6505,10038,16004
43,340,340.000,344,956,2102,2933,3364,6543,8218,19874,32640
44,398,398.000,361,895,2085,2504,3210,4319,6725,12799,32992
45,326,326.000,412,1030,1824,3072,4116,6737,8690,14924,15381
46,388,388.000,379,905,1959,2555,3381,5521,7038,8903,17114
47,198,198.000,585,1891,3837,5035,7369,9375,11667,27913,28109
48,391,391.000,326,841,1898,2561,3264,5970,7114,12116,17206
49,404,404.000,360,900,1894,2456,3352,5110,6570,7324,12332
50,458,458.000,378,870,1500,2181,3144,3942,5613,7337,14143
51,378,378.000,360,893,1937,2639,3355,6014,6843,14586,18618
52,400,400.000,370,905,2011,2483,3197,4170,7241,11117,16109
53,430,430.000,369,869,1778,2321,3079,4110,6813,9208,14857
54,362,362.000,364,880,1987,2776,3504,6628,8026,12936,16846
55,367,367.000,385,938,1943,2707,3340,6421,7484,14210,17186
56,333,333.000,478,918,1977,2979,3528,7140,8875,17927,21340
57,240,240.000,393,1452,2764,4150,4887,8973,13530,22559,34862
58,324,324.000,403,990,2276,3074,3816,7184,8452,11343,20666
59,451,451.000,334,815,1811,2202,3207,4136,6486,7422,9243
