Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.400,2.298,1.261,1.689,2.013,2.736,3.246,3.268,8.396,8.396,0.435
5,10.400,1.969,1.179,1.443,1.778,2.251,3.042,3.332,4.193,4.193,0.508
10,7.800,1.829,1.235,1.513,1.755,1.986,2.289,2.890,3.261,3.261,0.547
15,8.800,2.002,1.227,1.533,1.733,2.309,3.159,3.258,3.485,3.485,0.500
20,7.000,2.154,1.227,1.595,1.842,2.701,3.197,3.593,3.681,3.681,0.464
25,13.600,2.188,1.277,1.566,1.772,2.685,3.754,3.971,5.976,5.976,0.457
30,10.800,1.945,1.379,1.574,1.834,2.072,2.262,3.523,4.085,4.085,0.514
35,16.800,1.855,1.283,1.570,1.725,1.936,2.131,2.366,5.972,5.972,0.539
40,10.800,1.833,1.335,1.566,1.765,1.893,2.227,2.874,3.775,3.775,0.545
45,13.200,1.914,1.132,1.584,1.735,1.986,2.844,3.495,4.096,4.096,0.523
50,13.400,1.930,1.198,1.572,1.792,2.000,2.952,3.172,3.824,3.824,0.518
55,10.800,2.080,1.341,1.615,1.894,2.170,3.272,3.846,4.190,4.190,0.481
