Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.200,1.475,0.865,1.164,1.377,1.666,2.054,2.143,3.054,3.054,0.678
5,18.800,1.205,0.774,1.091,1.183,1.294,1.397,1.581,1.832,1.832,0.830
10,19.800,1.285,0.854,1.085,1.218,1.353,1.572,2.122,3.024,3.024,0.778
15,19.400,1.262,0.770,1.102,1.222,1.342,1.508,1.594,3.366,3.366,0.792
20,23.800,1.207,0.817,1.028,1.152,1.308,1.509,1.597,1.712,3.691,0.829
25,22.600,1.255,0.888,1.102,1.190,1.301,1.589,1.905,2.261,2.635,0.797
30,21.200,1.266,0.758,1.133,1.225,1.321,1.459,1.599,2.264,2.892,0.790
35,19.000,1.324,0.945,1.210,1.325,1.454,1.550,1.601,1.810,1.810,0.755
40,22.000,1.257,0.860,1.141,1.250,1.382,1.503,1.563,1.588,2.043,0.796
45,22.800,1.323,0.734,1.165,1.299,1.414,1.594,1.688,2.630,2.688,0.756
50,19.400,1.419,0.808,1.178,1.339,1.534,2.010,2.340,2.859,2.859,0.705
55,21.000,1.301,0.961,1.180,1.301,1.405,1.509,1.595,1.673,1.847,0.769
