Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,168.600,3.716,1.271,2.424,3.153,4.570,6.338,7.595,9.429,12.742,0.269
5,159.200,3.977,0.949,2.579,3.694,5.296,6.306,7.141,8.083,11.654,0.251
10,180.600,3.623,1.114,2.305,3.155,4.715,5.986,6.327,7.973,11.466,0.276
15,157.600,4.106,1.426,2.550,3.807,5.385,6.587,7.318,8.490,24.750,0.244
20,165.400,3.948,1.178,2.348,3.238,5.564,6.785,7.373,8.265,9.139,0.253
25,171.800,3.805,1.087,2.232,3.122,5.246,6.519,7.476,8.496,9.768,0.263
30,196.200,3.340,1.473,2.172,2.777,4.113,6.068,6.620,7.991,10.400,0.299
35,200.000,3.261,1.464,2.156,2.788,3.409,5.830,7.248,9.089,12.716,0.307
40,204.200,3.196,1.117,2.150,2.786,3.463,5.550,6.496,8.623,10.022,0.313
45,156.400,4.008,1.492,2.325,3.227,5.481,7.147,7.877,9.017,9.713,0.249
50,179.400,3.693,1.141,2.480,3.300,4.764,5.890,6.468,8.108,15.526,0.271
55,148.600,4.233,0.994,2.633,3.982,5.672,6.850,7.827,8.687,9.989,0.236
