Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,248.600,4.002,0.432,1.521,2.831,4.859,8.226,10.413,21.615,46.238,0.250
5,372.400,2.675,0.366,0.995,2.085,3.569,5.196,7.132,10.840,16.332,0.374
10,321.000,3.099,0.354,1.089,2.342,3.985,6.315,8.339,14.087,44.105,0.323
15,279.400,3.555,0.367,1.167,2.575,4.376,7.738,10.166,15.967,28.888,0.281
20,366.200,2.716,0.314,0.974,2.156,3.532,5.547,7.245,11.317,22.129,0.368
25,368.400,2.700,0.321,0.933,2.142,3.556,5.632,7.282,11.828,27.133,0.370
30,368.000,2.710,0.307,0.967,2.267,3.637,5.193,6.592,10.837,37.418,0.369
35,400.800,2.486,0.324,0.928,1.997,3.460,4.746,6.380,9.404,20.713,0.402
40,299.800,3.325,0.321,1.010,2.133,4.059,7.345,9.535,17.901,43.382,0.301
45,289.800,3.441,0.304,1.177,2.346,4.374,7.711,9.941,15.008,26.854,0.291
50,320.600,3.108,0.313,1.014,2.346,3.935,6.713,8.481,14.235,31.271,0.322
55,338.200,2.943,0.317,0.997,2.177,3.826,6.088,8.264,15.514,30.208,0.340
