Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,110.800,5.524,2.355,3.820,4.820,6.376,9.292,10.255,11.565,23.451,0.181
5,143.600,4.515,2.246,3.120,3.935,4.893,7.315,9.442,10.968,20.530,0.221
10,144.000,4.613,2.196,3.137,4.011,4.845,7.885,9.086,10.444,56.751,0.217
15,137.000,4.695,1.631,3.093,3.984,4.828,7.889,8.990,12.994,68.114,0.213
20,163.200,4.012,2.052,2.974,3.666,4.454,5.140,8.037,10.769,13.545,0.249
25,162.800,4.078,1.423,2.958,3.762,4.491,5.273,7.449,10.456,63.246,0.245
30,146.000,4.458,1.510,3.142,3.978,4.856,7.667,8.835,10.126,13.309,0.224
35,148.000,4.592,1.491,3.109,4.010,4.956,8.115,9.477,11.196,16.609,0.218
40,118.200,5.664,2.235,3.635,4.606,7.537,9.738,10.904,12.807,61.365,0.177
45,150.400,4.295,2.157,3.028,3.861,4.702,6.970,8.480,11.226,18.288,0.233
50,172.600,3.937,1.804,2.986,3.664,4.445,4.974,5.883,10.488,61.185,0.254
55,172.800,3.752,1.694,2.918,3.626,4.289,4.779,5.172,9.086,14.381,0.267
