Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1708390617.142972,23237,0,1
5,StockLevel,1708390617.166315,3753,0,1
1,NewOrder,1708390617.170100,12639,0,1
1,NewOrder,1708390617.182784,8542,0,1
1,NewOrder,1708390617.191461,9024,0,1
2,Payment,1708390617.200505,9942,0,1
1,NewOrder,1708390617.210525,8703,0,1
2,Payment,1708390617.219247,3705,0,1
2,Payment,1708390617.223035,2906,0,1
2,Payment,1708390617.225960,3424,0,1
2,Payment,1708390617.229403,3560,0,1
2,Payment,1708390617.232983,3207,0,1
2,Payment,1708390617.236209,3148,0,1
4,Delivery,1708390617.239443,25751,0,1
2,Payment,1708390617.265217,2998,0,1
1,NewOrder,1708390617.268235,8095,0,1
4,Delivery,1708390617.276352,20600,0,1
2,Payment,1708390617.296974,3417,0,1
2,Payment,1708390617.300577,2660,0,1
3,OrderStatus,1708390617.303256,3713,0,1
1,NewOrder,1708390617.306990,6120,0,1
2,Payment,1708390617.313132,2415,0,1
2,Payment,1708390617.315627,2203,0,1
4,Delivery,1708390617.317850,17093,0,1
1,NewOrder,1708390617.334964,9834,0,1
1,NewOrder,1708390617.344822,9633,0,1
4,Delivery,1708390617.354479,16868,0,1
1,NewOrder,1708390617.371371,11084,0,1
5,StockLevel,1708390617.382479,2250,0,1
1,NewOrder,1708390617.384749,5401,0,1
1,NewOrder,1708390617.390233,6935,0,1
2,Payment,1708390617.397192,16545,0,1
2,Payment,1708390617.413825,2502,0,1
1,NewOrder,1708390617.416405,6249,0,1
1,NewOrder,1708390617.422676,5261,0,1
2,Payment,1708390617.428015,2343,0,1
2,Payment,1708390617.430376,2103,0,1
2,Payment,1708390617.432496,1922,0,1
1,NewOrder,1708390617.434434,8429,0,1
5,StockLevel,1708390617.442888,2292,0,1
1,NewOrder,1708390617.445199,6934,0,1
1,NewOrder,1708390617.452156,7398,0,1
1,NewOrder,1708390617.459576,5533,0,1
2,Payment,1708390617.465149,2248,0,1
1,NewOrder,1708390617.467427,5232,0,1
2,Payment,1708390617.472678,2418,0,1
1,NewOrder,1708390617.475115,9851,0,1
1,NewOrder,1708390617.484990,5141,0,1
1,NewOrder,1708390617.490217,5783,0,1
2,Payment,1708390617.496022,2297,0,1
2,Payment,1708390617.498337,1952,0,1
2,Payment,1708390617.500307,1997,0,1
2,Payment,1708390617.502323,2231,0,1
1,NewOrder,1708390617.504640,5031,0,1
1,NewOrder,1708390617.509693,6386,0,1
1,NewOrder,1708390617.516097,8308,0,1
2,Payment,1708390617.524428,2101,0,1
2,Payment,1708390617.526549,1769,0,1
1,NewOrder,1708390617.528333,7198,0,1
2,Payment,1708390617.535606,2036,0,1
2,Payment,1708390617.537662,2064,0,1
1,NewOrder,1708390617.539746,4306,0,1
2,Payment,1708390617.544075,2383,0,1
1,NewOrder,1708390617.546548,5541,0,1
4,Delivery,1708390617.552140,14341,0,1
2,Payment,1708390617.566519,1578,0,1
2,Payment,1708390617.568118,1821,0,1
1,NewOrder,1708390617.569958,2898,0,1
2,Payment,1708390617.572875,1501,0,1
2,Payment,1708390617.574395,1185,0,1
1,NewOrder,1708390617.575595,5153,0,1
1,NewOrder,1708390617.580769,4914,0,1
1,NewOrder,1708390617.585707,3635,0,1
2,Payment,1708390617.589387,1301,0,1
2,Payment,1708390617.590718,1234,0,1
1,NewOrder,1708390617.591968,5152,0,1
2,Payment,1708390617.597142,1397,0,1
2,Payment,1708390617.598556,1329,0,1
2,Payment,1708390617.599902,1398,0,1
1,NewOrder,1708390617.601322,3194,0,1
2,Payment,1708390617.604536,1267,0,1
1,NewOrder,1708390617.605823,3500,0,1
1,NewOrder,1708390617.609348,2025,0,1
1,NewOrder,1708390617.611388,2516,0,1
1,NewOrder,1708390617.613925,3285,0,1
2,Payment,1708390617.617233,1457,0,1
1,NewOrder,1708390617.618710,4817,0,1
1,NewOrder,1708390617.623553,2562,0,1
1,NewOrder,1708390617.626135,4831,0,1
1,NewOrder,1708390617.630990,3288,0,1
1,NewOrder,1708390617.634301,3823,0,1
1,NewOrder,1708390617.638147,3599,0,1
2,Payment,1708390617.641771,1465,0,1
2,Payment,1708390617.643259,1344,0,1
1,NewOrder,1708390617.644623,4579,0,1
3,OrderStatus,1708390617.649226,1191,0,1
1,NewOrder,1708390617.650437,6532,0,1
2,Payment,1708390617.656996,1352,0,1
2,Payment,1708390617.658367,1314,0,1
4,Delivery,1708390617.659700,9793,0,1
1,NewOrder,1708390617.669519,2732,0,1
1,NewOrder,1708390617.672275,4215,0,1
1,NewOrder,1708390617.676514,2362,0,1
1,NewOrder,1708390617.678898,4197,0,1
1,NewOrder,1708390617.683117,3627,0,1
1,NewOrder,1708390617.686765,3990,0,1
2,Payment,1708390617.690774,1302,0,1
3,OrderStatus,1708390617.692094,1249,0,1
2,Payment,1708390617.693363,1431,0,1
1,NewOrder,1708390617.694817,4601,0,1
2,Payment,1708390617.699442,1363,0,1
3,OrderStatus,1708390617.700824,1716,0,1
3,OrderStatus,1708390617.702568,1476,0,1
1,NewOrder,1708390617.704063,3754,0,1
1,NewOrder,1708390617.707845,4199,0,1
1,NewOrder,1708390617.712069,5123,0,1
1,NewOrder,1708390617.717218,4668,0,1
1,NewOrder,1708390617.721913,4768,0,1
1,NewOrder,1708390617.726708,3086,0,1
2,Payment,1708390617.729819,1340,0,1
2,Payment,1708390617.731178,1313,0,1
2,Payment,1708390617.732508,1260,0,1
1,NewOrder,1708390617.733786,4834,0,1
1,NewOrder,1708390617.738643,2485,0,1
1,NewOrder,1708390617.741147,3258,0,1
1,NewOrder,1708390617.744424,2214,0,1
2,Payment,1708390617.746653,1291,0,1
1,NewOrder,1708390617.747967,5982,0,1
2,Payment,1708390617.754322,2889,0,1
4,Delivery,1708390617.757305,15242,0,1
2,Payment,1708390617.772580,1760,0,1
2,Payment,1708390617.774356,1772,0,1
1,NewOrder,1708390617.776143,7110,0,1
3,OrderStatus,1708390617.783305,1380,0,1
2,Payment,1708390617.784698,1741,0,1
2,Payment,1708390617.786453,1761,0,1
2,Payment,1708390617.788227,1721,0,1
1,NewOrder,1708390617.789998,3926,0,1
2,Payment,1708390617.793940,2103,0,1
1,NewOrder,1708390617.796092,5963,0,1
1,NewOrder,1708390617.802072,7092,0,1
2,Payment,1708390617.809189,2134,0,1
5,StockLevel,1708390617.811341,2355,0,1
2,Payment,1708390617.813720,3231,0,1
2,Payment,1708390617.816975,2214,0,1
5,StockLevel,1708390617.819210,2340,0,1
2,Payment,1708390617.821572,2079,0,1
1,NewOrder,1708390617.823669,7791,0,1
1,NewOrder,1708390617.831485,9755,0,1
2,Payment,1708390617.841266,1967,0,1
3,OrderStatus,1708390617.843251,1825,0,1
2,Payment,1708390617.845093,2149,0,1
2,Payment,1708390617.847260,2267,0,1
2,Payment,1708390617.849543,1803,0,1
2,Payment,1708390617.851361,2373,0,1
2,Payment,1708390617.853752,1962,0,1
2,Payment,1708390617.855731,3439,0,1
1,NewOrder,1708390617.859194,6858,0,1
2,Payment,1708390617.866079,2040,0,1
1,NewOrder,1708390617.868141,4972,0,1
1,NewOrder,1708390617.873139,9387,0,1
1,NewOrder,1708390617.882551,5895,0,1
2,Payment,1708390617.888471,2347,0,1
1,NewOrder,1708390617.890838,6566,0,1
1,NewOrder,1708390617.897428,4661,0,1
2,Payment,1708390617.902111,1557,0,1
1,NewOrder,1708390617.903687,2657,0,1
1,NewOrder,1708390617.906364,3990,0,1
5,StockLevel,1708390617.910373,1393,0,1
1,NewOrder,1708390617.911784,3494,0,1
2,Payment,1708390617.915298,1832,0,1
1,NewOrder,1708390617.917150,4649,0,1
1,NewOrder,1708390617.921823,4120,0,1
1,NewOrder,1708390617.925966,4982,0,1
2,Payment,1708390617.930970,1269,0,1
2,Payment,1708390617.932258,1251,0,1
2,Payment,1708390617.933526,1236,0,1
2,Payment,1708390617.934778,1187,0,1
4,Delivery,1708390617.935982,9137,0,1
1,NewOrder,1708390617.945141,4628,0,1
1,NewOrder,1708390617.949797,2988,0,1
1,NewOrder,1708390617.952811,4010,0,1
2,Payment,1708390617.956847,1306,0,1
2,Payment,1708390617.958171,1162,0,1
1,NewOrder,1708390617.959349,3041,0,1
2,Payment,1708390617.962409,1172,0,1
1,NewOrder,1708390617.963598,4593,0,1
2,Payment,1708390617.968214,1331,0,1
1,NewOrder,1708390617.969561,2200,0,1
3,OrderStatus,1708390617.971779,1221,0,1
1,NewOrder,1708390617.973020,3294,0,1
2,Payment,1708390617.976337,1406,0,1
2,Payment,1708390617.977760,1113,0,1
5,StockLevel,1708390617.978891,1675,0,1
2,Payment,1708390617.980584,1448,0,1
1,NewOrder,1708390617.982049,2297,0,1
2,Payment,1708390617.984417,1299,0,1
1,NewOrder,1708390617.985802,4482,0,1
2,Payment,1708390617.990331,1316,0,1
2,Payment,1708390617.991663,1492,0,1
1,NewOrder,1708390617.993175,3369,0,1
2,Payment,1708390617.996563,1298,0,1
2,Payment,1708390617.997880,1254,0,1
1,NewOrder,1708390617.999151,3391,0,1
2,Payment,1708390618.002564,1352,0,1
1,NewOrder,1708390618.003933,4447,0,1
3,OrderStatus,1708390618.008463,1144,0,1
1,NewOrder,1708390618.009623,4682,0,1
2,Payment,1708390618.014329,1386,0,1
2,Payment,1708390618.015734,1287,0,1
2,Payment,1708390618.017037,1151,0,1
2,Payment,1708390618.018203,1290,0,1
2,Payment,1708390618.019511,1357,0,1
2,Payment,1708390618.020885,1129,0,1
5,StockLevel,1708390618.022031,1818,0,1
1,NewOrder,1708390618.023867,4063,0,1
2,Payment,1708390618.027951,1437,0,1
1,NewOrder,1708390618.029405,3022,0,1
4,Delivery,1708390618.032445,9452,0,1
1,NewOrder,1708390618.041922,3055,0,1
2,Payment,1708390618.044998,1329,0,1
1,NewOrder,1708390618.046345,4631,0,1
