Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,151.800,1.369,0.609,0.805,1.036,1.547,2.004,2.630,6.656,33.791,0.730
5,195.600,0.938,0.620,0.710,0.777,1.143,1.459,1.564,1.805,6.047,1.067
10,160.200,1.173,0.617,0.755,1.203,1.422,1.597,1.740,1.997,10.223,0.853
15,184.000,1.001,0.582,0.678,0.800,1.320,1.538,1.606,1.778,5.253,0.999
20,158.000,1.128,0.605,0.720,0.981,1.524,1.663,1.762,1.968,3.205,0.887
25,142.200,1.238,0.623,0.760,1.353,1.575,1.736,1.795,1.964,2.950,0.808
30,173.800,1.068,0.639,0.770,0.998,1.329,1.493,1.648,1.941,7.143,0.936
35,159.400,1.128,0.611,0.750,0.897,1.481,1.678,1.776,1.976,10.530,0.887
40,168.000,1.132,0.608,0.721,0.890,1.539,1.718,1.802,2.087,9.238,0.883
45,177.200,0.962,0.593,0.662,0.720,1.352,1.591,1.728,1.979,4.900,1.040
50,199.800,0.952,0.601,0.702,0.766,1.048,1.575,1.698,2.394,3.651,1.050
55,166.600,1.085,0.581,0.701,1.180,1.407,1.592,1.689,1.792,1.951,0.922
