Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.400,8.939,5.500,6.025,6.850,11.282,13.759,15.533,22.819,22.819,0.112
5,19.800,6.794,5.341,5.595,5.750,6.286,11.394,11.958,15.410,15.410,0.147
10,22.000,6.543,5.195,5.538,5.703,5.949,8.297,12.419,17.661,28.895,0.153
15,23.000,6.795,5.299,5.535,5.703,5.946,11.951,13.045,14.099,14.238,0.147
20,21.200,6.668,5.518,5.738,5.848,6.056,11.189,12.239,13.809,15.756,0.150
25,20.000,6.340,5.780,6.027,6.220,6.406,6.673,6.957,13.606,13.606,0.158
30,17.800,6.791,5.684,6.021,6.178,6.481,9.299,10.947,15.153,15.153,0.147
35,17.200,6.639,5.509,5.840,5.976,6.178,9.183,12.519,14.230,14.230,0.151
40,18.800,6.257,5.503,5.711,5.804,5.989,6.271,10.413,14.210,14.210,0.160
45,21.600,6.258,5.470,5.730,5.855,6.031,6.607,9.114,13.258,13.622,0.160
50,20.200,6.483,5.433,5.728,5.842,6.176,9.167,9.434,9.587,9.609,0.154
55,21.800,6.502,5.630,5.820,5.943,6.043,6.312,12.599,15.367,16.643,0.154
