Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.200,1.886,1.325,1.606,1.799,2.025,2.188,2.662,4.383,4.383,0.530
5,7.000,2.063,1.243,1.633,1.832,2.226,2.820,3.588,4.551,4.551,0.485
10,13.200,1.761,1.199,1.437,1.654,1.863,2.353,2.999,3.572,3.572,0.568
15,10.200,1.885,1.359,1.484,1.704,2.180,2.617,3.121,3.523,3.523,0.530
20,9.800,1.875,1.164,1.414,1.758,1.878,2.579,2.851,6.379,6.379,0.533
25,12.800,1.766,1.161,1.444,1.759,1.925,2.201,2.439,3.648,3.648,0.566
30,10.600,1.632,0.901,1.444,1.693,1.786,1.897,2.045,2.241,2.241,0.613
35,12.800,1.729,1.137,1.517,1.735,1.895,2.085,2.214,3.336,3.336,0.579
40,10.200,1.897,0.965,1.283,1.487,1.912,2.475,3.636,9.404,9.404,0.527
45,13.200,1.730,1.222,1.485,1.709,1.886,2.062,2.151,3.982,3.982,0.578
50,9.800,2.020,1.332,1.736,1.898,2.179,2.541,2.903,4.526,4.526,0.495
55,12.600,1.777,1.354,1.559,1.731,1.847,1.966,2.135,3.833,3.833,0.563
