Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.200,13.845,6.395,7.239,12.189,19.090,22.597,27.817,32.453,32.453,0.072
5,11.200,12.749,6.777,7.694,10.279,16.070,18.440,22.816,53.308,53.308,0.078
10,14.800,9.455,6.852,7.244,7.413,8.394,17.180,18.758,21.135,21.135,0.106
15,12.200,12.006,6.716,7.660,8.903,11.470,20.330,22.596,47.048,47.048,0.083
20,10.800,9.942,7.345,7.917,8.468,9.938,15.391,18.529,21.787,21.787,0.101
25,12.800,13.296,7.569,8.796,10.237,16.575,20.553,26.478,47.301,47.301,0.075
30,14.600,11.323,7.243,8.085,8.624,15.853,17.906,18.883,20.193,20.193,0.088
35,11.000,12.500,7.173,7.907,10.000,17.781,18.948,19.948,22.174,22.174,0.080
40,16.600,8.351,6.759,7.372,7.605,7.875,8.404,16.920,21.309,21.309,0.120
45,17.800,9.444,6.715,7.148,7.512,9.270,16.538,17.380,22.962,22.962,0.106
50,14.200,10.874,6.274,6.692,7.783,14.975,18.962,20.235,25.324,25.324,0.092
55,16.200,7.930,5.921,6.398,6.609,6.890,15.155,16.487,18.424,18.424,0.126
