Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.600,1.810,0.923,1.299,1.591,1.921,3.018,3.154,5.927,5.927,0.553
5,11.600,1.628,0.940,1.231,1.393,1.753,2.106,2.447,9.902,9.902,0.614
10,9.200,1.555,0.928,1.343,1.501,1.623,2.200,2.544,2.745,2.745,0.643
15,15.000,1.332,0.847,1.124,1.285,1.480,1.675,1.834,2.272,2.272,0.751
20,12.600,1.604,0.848,1.208,1.436,1.685,2.059,2.390,7.117,7.117,0.623
25,16.200,1.270,0.696,1.103,1.245,1.426,1.597,1.670,1.938,1.938,0.787
30,9.400,1.582,0.909,1.133,1.368,1.979,2.313,2.562,3.676,3.676,0.632
35,15.000,1.624,1.048,1.324,1.503,1.710,2.300,2.932,3.836,3.836,0.616
40,16.800,1.471,0.849,1.203,1.359,1.534,1.842,2.223,5.621,5.621,0.680
45,18.400,1.412,0.896,1.187,1.361,1.475,1.701,1.924,4.831,4.831,0.708
50,18.800,1.586,0.907,1.237,1.484,1.691,2.289,2.467,4.591,4.591,0.630
55,10.200,1.545,1.072,1.322,1.465,1.600,1.856,2.268,3.616,3.616,0.647
