Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,85.200,6.925,2.587,4.387,5.830,8.775,11.502,13.383,18.825,30.357,0.144
5,133.600,4.893,1.979,3.211,4.110,5.499,8.400,9.892,11.792,54.421,0.204
10,119.800,5.373,1.653,3.540,4.652,6.592,9.200,10.028,12.577,21.138,0.186
15,108.400,5.866,1.728,3.710,4.869,7.666,9.861,10.957,14.279,27.672,0.170
20,118.000,5.644,2.263,3.504,4.584,6.886,9.796,11.320,15.131,53.695,0.177
25,122.800,5.084,2.197,3.307,4.213,6.280,8.728,10.063,12.020,15.600,0.197
30,133.800,4.919,2.200,3.222,4.193,6.002,8.690,9.662,11.411,15.065,0.203
35,136.400,4.874,1.626,3.088,3.985,5.129,9.172,10.599,12.580,14.587,0.205
40,135.600,4.822,1.847,3.270,4.101,5.412,8.443,9.473,11.740,22.647,0.207
45,135.800,5.065,2.096,3.191,4.260,6.263,9.166,10.380,12.153,14.473,0.197
50,112.600,5.923,1.851,3.935,5.246,7.809,9.612,10.391,11.873,16.591,0.169
55,144.000,4.403,1.992,3.198,3.937,4.785,7.082,8.897,10.665,14.770,0.227
