Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,7.600,1.482,0.607,1.034,1.396,1.711,2.486,3.002,3.577,3.577,0.675
5,8.000,1.202,0.484,0.698,1.015,1.498,2.219,2.689,5.056,5.056,0.832
10,11.600,0.855,0.455,0.550,0.648,1.025,1.297,1.943,3.174,3.174,1.169
15,10.800,0.755,0.415,0.506,0.570,0.934,1.167,1.411,2.560,2.560,1.325
20,11.200,0.700,0.391,0.487,0.522,0.645,1.023,1.744,4.717,4.717,1.428
25,10.200,0.561,0.344,0.451,0.489,0.590,0.743,1.069,1.330,1.330,1.782
30,11.600,0.579,0.349,0.433,0.469,0.594,1.086,1.197,1.579,1.579,1.728
35,14.600,0.565,0.362,0.444,0.512,0.604,0.824,0.907,1.288,1.288,1.771
40,13.400,0.621,0.328,0.432,0.488,0.695,1.127,1.185,2.139,2.139,1.609
45,13.400,0.535,0.368,0.418,0.457,0.506,0.717,1.102,1.750,1.750,1.871
50,13.600,0.522,0.344,0.430,0.464,0.505,0.576,0.790,3.273,3.273,1.915
55,14.000,0.465,0.357,0.403,0.429,0.490,0.543,0.588,1.073,1.073,2.152
