Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1708387383.848778,9172,0,1
2,Payment,1708387383.858045,2941,0,1
1,NewOrder,1708387383.861002,16898,0,1
1,NewOrder,1708387383.877921,6717,0,1
2,Payment,1708387383.884657,12984,0,1
1,NewOrder,1708387383.897672,8479,0,1
1,NewOrder,1708387383.906171,14481,0,1
5,StockLevel,1708387383.920674,3261,0,1
1,NewOrder,1708387383.923954,17326,0,1
2,Payment,1708387383.941302,2741,0,1
1,NewOrder,1708387383.944062,4622,0,1
1,NewOrder,1708387383.948707,5127,0,1
2,Payment,1708387383.953854,2902,0,1
5,StockLevel,1708387383.956774,2066,0,1
2,Payment,1708387383.958856,2209,0,1
1,NewOrder,1708387383.961082,7153,0,1
2,Payment,1708387383.968256,17378,0,1
2,Payment,1708387383.985655,2625,0,1
1,NewOrder,1708387383.988312,7166,0,1
2,Payment,1708387383.995499,2003,0,1
2,Payment,1708387383.997520,2279,0,1
1,NewOrder,1708387383.999817,8299,0,1
2,Payment,1708387384.008138,1975,0,1
1,NewOrder,1708387384.010129,5666,0,1
1,NewOrder,1708387384.015816,7521,0,1
2,Payment,1708387384.023359,2058,0,1
2,Payment,1708387384.025433,1669,0,1
1,NewOrder,1708387384.027118,6247,0,1
2,Payment,1708387384.033386,1716,0,1
3,OrderStatus,1708387384.035118,2256,0,1
1,NewOrder,1708387384.037391,3867,0,1
2,Payment,1708387384.041276,2250,0,1
2,Payment,1708387384.043548,46780,0,1
3,OrderStatus,1708387384.090357,3479,0,1
2,Payment,1708387384.093905,6078,0,1
2,Payment,1708387384.100009,2936,0,1
1,NewOrder,1708387384.102964,5547,0,1
2,Payment,1708387384.108532,3715,0,1
1,NewOrder,1708387384.112267,7932,0,1
2,Payment,1708387384.120223,1982,0,1
1,NewOrder,1708387384.122225,6928,0,1
1,NewOrder,1708387384.129176,5568,0,1
1,NewOrder,1708387384.134767,3961,0,1
3,OrderStatus,1708387384.138752,1408,0,1
1,NewOrder,1708387384.140174,4793,0,1
2,Payment,1708387384.144986,3590,0,1
2,Payment,1708387384.148598,1806,0,1
2,Payment,1708387384.150421,1580,0,1
4,Delivery,1708387384.152017,18613,0,1
2,Payment,1708387384.170652,2222,0,1
1,NewOrder,1708387384.172895,6566,0,1
1,NewOrder,1708387384.179496,6948,0,1
2,Payment,1708387384.186467,1745,0,1
1,NewOrder,1708387384.188231,6146,0,1
2,Payment,1708387384.194400,1677,0,1
1,NewOrder,1708387384.196093,6883,0,1
5,StockLevel,1708387384.202999,1752,0,1
1,NewOrder,1708387384.204765,5179,0,1
1,NewOrder,1708387384.209964,3537,0,1
1,NewOrder,1708387384.213524,5214,0,1
2,Payment,1708387384.218761,1764,0,1
2,Payment,1708387384.220541,1715,0,1
1,NewOrder,1708387384.222271,5573,0,1
5,StockLevel,1708387384.227873,1934,0,1
5,StockLevel,1708387384.229840,1722,0,1
1,NewOrder,1708387384.231594,4667,0,1
1,NewOrder,1708387384.236285,5000,0,1
1,NewOrder,1708387384.241308,7602,0,1
2,Payment,1708387384.248934,2538,0,1
3,OrderStatus,1708387384.251492,2160,0,1
2,Payment,1708387384.253667,1706,0,1
1,NewOrder,1708387384.255388,5858,0,1
2,Payment,1708387384.261268,2027,0,1
2,Payment,1708387384.263318,2801,0,1
1,NewOrder,1708387384.266147,5281,0,1
1,NewOrder,1708387384.271447,6840,0,1
1,NewOrder,1708387384.278308,5422,0,1
2,Payment,1708387384.283752,2367,0,1
2,Payment,1708387384.286138,3048,0,1
2,Payment,1708387384.289206,1816,0,1
2,Payment,1708387384.291040,1859,0,1
1,NewOrder,1708387384.292915,4605,0,1
2,Payment,1708387384.297541,1985,0,1
2,Payment,1708387384.299543,1737,0,1
2,Payment,1708387384.301294,1769,0,1
2,Payment,1708387384.303077,2134,0,1
2,Payment,1708387384.305224,1658,0,1
2,Payment,1708387384.306896,2016,0,1
2,Payment,1708387384.308928,2691,0,1
2,Payment,1708387384.311636,1784,0,1
2,Payment,1708387384.313434,1914,0,1
1,NewOrder,1708387384.315368,5112,0,1
2,Payment,1708387384.320503,2091,0,1
2,Payment,1708387384.322609,1667,0,1
1,NewOrder,1708387384.324291,5910,0,1
2,Payment,1708387384.330224,2132,0,1
2,Payment,1708387384.332376,1818,0,1
2,Payment,1708387384.334212,2085,0,1
1,NewOrder,1708387384.336315,5306,0,1
1,NewOrder,1708387384.341640,8624,0,1
2,Payment,1708387384.350287,1971,0,1
1,NewOrder,1708387384.352274,2592,0,1
2,Payment,1708387384.354880,1682,0,1
1,NewOrder,1708387384.356576,4689,0,1
1,NewOrder,1708387384.361284,6386,0,1
2,Payment,1708387384.367688,1977,0,1
2,Payment,1708387384.369681,1470,0,1
2,Payment,1708387384.371167,1739,0,1
5,StockLevel,1708387384.372922,1499,0,1
1,NewOrder,1708387384.374440,6214,0,1
