Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,108.000,5.968,2.398,3.894,5.045,7.340,10.337,11.570,15.389,24.263,0.168
5,125.400,5.164,1.796,3.246,4.315,6.181,9.383,10.255,12.618,23.261,0.194
10,101.600,6.115,1.582,4.086,5.773,8.143,9.573,10.138,11.991,13.556,0.164
15,148.400,4.389,1.983,3.081,3.916,4.813,7.071,8.916,11.214,24.992,0.228
20,126.200,5.237,2.184,3.205,4.343,6.879,9.344,10.482,12.111,12.816,0.191
25,144.600,4.471,1.679,3.055,3.943,4.886,7.628,8.995,10.525,15.683,0.224
30,114.000,6.011,2.273,3.995,5.613,7.962,9.484,9.976,12.162,21.971,0.166
35,142.400,4.687,1.483,3.343,4.159,5.116,7.629,9.427,11.443,33.490,0.213
40,107.800,6.129,2.034,3.529,5.381,8.573,10.285,11.299,13.401,24.030,0.163
45,108.800,5.974,2.296,3.876,5.000,7.914,9.740,10.440,12.959,22.039,0.167
50,150.000,4.479,1.623,3.094,3.989,4.912,7.437,8.884,11.482,15.045,0.223
55,111.200,5.936,1.985,3.662,5.577,7.990,9.658,10.204,11.990,13.609,0.168
