Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.800,14.072,7.441,10.024,11.324,15.691,23.491,31.408,34.266,34.266,0.071
5,9.400,14.521,7.066,8.972,16.322,18.312,20.588,21.748,23.642,23.642,0.069
10,7.600,14.616,7.017,7.614,16.697,18.516,25.164,29.878,40.982,40.982,0.068
15,9.200,13.485,7.156,7.849,15.284,19.065,20.391,20.935,30.059,30.059,0.074
20,7.600,15.235,7.500,9.617,16.038,18.948,23.076,24.405,24.954,24.954,0.066
25,13.200,12.376,6.542,7.805,9.941,16.945,22.134,24.319,28.169,28.169,0.081
30,6.200,18.245,9.096,13.029,19.003,21.197,24.631,26.854,30.013,30.013,0.055
35,9.000,14.470,6.755,7.232,8.025,17.763,23.057,26.763,85.090,85.090,0.069
40,8.200,14.982,7.014,14.042,15.747,18.142,19.452,20.042,21.028,21.028,0.067
45,10.600,11.922,6.606,7.165,8.395,16.683,18.065,18.597,19.255,19.255,0.084
50,13.200,10.697,6.780,7.112,7.503,15.783,17.366,17.718,20.138,20.138,0.093
55,8.600,14.357,6.856,7.523,16.681,18.270,19.149,19.400,23.248,23.248,0.070
