Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,280.800,3.536,0.452,1.137,2.556,3.981,7.389,9.460,19.189,91.067,0.283
5,323.400,3.078,0.395,1.030,2.140,3.655,6.839,8.722,17.196,47.284,0.325
10,428.800,2.323,0.368,0.923,1.787,3.219,4.095,6.671,8.874,21.447,0.431
15,465.600,2.137,0.344,0.846,1.815,2.999,3.800,5.909,7.678,15.854,0.468
20,413.200,2.413,0.337,0.883,1.839,3.236,4.773,6.821,9.541,17.681,0.414
25,405.800,2.452,0.367,0.898,1.814,3.302,4.381,7.071,12.453,28.974,0.408
30,422.800,2.357,0.324,0.885,1.879,3.140,4.171,7.029,8.690,20.124,0.424
35,411.200,2.422,0.329,0.890,1.966,3.242,4.277,6.752,8.571,41.611,0.413
40,451.400,2.208,0.306,0.827,1.683,3.032,3.884,6.358,8.682,30.399,0.453
45,423.600,2.353,0.330,0.861,1.793,3.110,4.305,6.567,10.944,28.161,0.425
50,473.400,2.104,0.338,0.806,1.556,2.958,3.780,6.337,7.687,25.252,0.475
55,488.400,2.038,0.334,0.821,1.446,2.857,3.697,4.688,7.243,27.442,0.491
