Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,222,222.000,844,1866,3418,4488,6134,7631,11212,16731,26548
1,318,318.000,486,1323,2196,3128,3619,7037,8314,15913,16522
2,430,430.000,418,894,1645,2312,3098,4675,6061,9997,19175
3,390,390.000,365,906,1810,2556,3315,5819,6413,12861,14673
4,490,490.000,366,793,1512,2034,2687,3773,5908,8141,15746
5,361,361.000,337,1271,1691,2767,3956,5900,6544,11611,12320
6,309,309.000,323,1332,1949,3220,4779,6712,7774,13372,14023
7,284,284.000,385,1471,2214,3512,5149,6868,8345,13287,15039
8,480,480.000,342,731,1503,2071,2736,4486,5738,10722,12078
9,351,351.000,386,1033,1676,2850,3996,6228,7780,13319,14123
10,345,345.000,381,1315,1681,2885,4113,5868,6394,12407,12975
11,474,474.000,337,737,1510,2095,2758,4896,5936,11499,12790
12,376,376.000,363,1035,1822,2652,3748,5451,6203,12707,17963
13,389,389.000,348,1008,1779,2568,3391,5707,6463,11941,13486
14,451,451.000,369,758,1705,2199,2919,4787,6648,8568,14608
15,567,567.000,339,715,1610,1756,2503,3157,3527,6013,6191
16,371,371.000,338,800,1787,2683,3318,5922,7189,14565,19313
17,310,310.000,366,1424,1734,3199,4793,6482,7561,14151,15757
18,372,372.000,336,755,1799,2681,3270,5978,7202,13411,18360
19,376,376.000,343,1091,1792,2652,3652,5669,6261,12463,14386
20,284,284.000,466,1356,2525,3516,5152,6515,11877,12689,13391
21,281,281.000,617,1422,1708,3576,5112,6633,12353,12807,13206
22,319,319.000,414,1414,2036,3107,4613,6312,7180,12446,13697
23,319,319.000,325,1435,1923,3126,4369,6951,8193,15042,15423
24,420,420.000,315,766,1770,2375,3089,5597,5995,8910,14395
25,320,320.000,351,861,1847,3119,4209,7640,8525,14836,18949
26,318,318.000,349,1370,1911,3145,4730,6662,7963,13067,15211
27,319,319.000,358,1210,1969,3159,4621,7245,8544,14631,16004
28,326,326.000,316,1344,1741,3038,4718,6599,7749,12806,15092
29,293,293.000,644,1490,1771,3398,5111,6671,7701,12773,14793
30,376,376.000,327,808,1799,2670,3473,6200,7240,11995,15028
31,460,460.000,305,744,1695,2155,2870,4655,5891,8878,14079
32,525,525.000,279,723,1628,1898,2612,3386,5198,6307,9690
33,390,390.000,468,843,1756,2554,3421,5696,6250,12339,15149
34,387,387.000,321,767,1887,2579,3105,6064,7098,9359,14814
35,436,436.000,317,753,1690,2290,2846,5504,6594,9451,14902
36,399,399.000,314,786,1699,2519,3194,5546,6231,12777,13215
37,349,349.000,317,931,1809,2855,3502,6611,8268,9667,15498
38,353,353.000,330,744,1913,2815,3302,6692,7961,14685,15314
39,495,495.000,316,727,1497,2015,2738,4008,5116,9500,17228
40,321,321.000,475,1288,1716,3099,4340,5879,7195,12675,13681
41,375,375.000,269,797,1781,2666,3224,5960,6943,14513,15425
42,511,511.000,313,703,1643,1957,2610,3424,5962,7185,12996
43,252,252.000,307,1726,2372,3942,5808,8033,8700,14597,15283
44,408,408.000,307,731,1661,2448,3055,5713,6874,9894,14738
45,287,287.000,313,1390,1807,3477,4892,6641,8569,13290,15353
46,354,354.000,335,1020,2248,2825,3857,5520,6981,9441,14300
47,425,425.000,261,726,1706,2340,2733,5683,6887,13286,14261
48,474,474.000,310,720,1515,2113,2732,5356,6282,8874,14141
49,276,276.000,607,1493,2007,3612,5502,7241,8087,13399,18902
50,496,496.000,307,709,1772,2011,2680,3329,5640,11594,15064
51,300,300.000,496,1322,2071,3316,4666,6447,9224,12478,14409
52,585,585.000,298,698,1062,1702,2444,3124,3480,6286,6878
53,428,428.000,309,757,1800,2349,2802,5658,6858,14415,17943
54,345,345.000,339,1295,1909,2870,3957,5834,6482,12025,12210
55,390,390.000,320,997,1607,2588,3532,5599,6360,11974,14239
56,434,434.000,283,712,1567,2272,2981,5332,6194,8759,14539
57,263,263.000,635,1578,1995,3807,5804,7436,8401,13326,14121
58,311,311.000,324,1363,1839,3204,5005,6790,7904,14177,14637
59,385,385.000,294,761,1802,2584,3109,6104,7372,12578,13820
