Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,105.600,1.933,0.745,1.152,1.491,2.083,2.918,3.889,7.194,63.576,0.517
5,189.000,0.987,0.597,0.715,0.802,1.099,1.494,1.768,2.732,7.122,1.013
10,172.800,1.048,0.596,0.701,0.828,1.328,1.640,1.882,2.479,9.749,0.954
15,202.600,0.961,0.606,0.711,0.773,0.884,1.394,1.737,4.790,12.896,1.041
20,193.600,0.996,0.675,0.773,0.822,0.919,1.584,1.792,3.669,8.816,1.004
25,181.600,0.993,0.667,0.769,0.822,0.957,1.646,1.779,2.131,3.617,1.007
30,133.200,1.327,0.713,0.879,1.030,1.749,2.120,2.361,3.427,12.177,0.754
35,180.000,1.036,0.746,0.867,0.930,1.033,1.325,1.837,2.438,4.452,0.965
40,163.200,1.023,0.723,0.836,0.904,1.021,1.420,1.779,2.639,5.574,0.977
45,139.200,1.239,0.768,0.937,1.025,1.303,1.949,2.181,2.722,8.646,0.807
50,122.800,1.401,0.826,0.961,1.090,1.617,2.186,2.677,4.174,13.159,0.714
55,143.600,1.242,0.785,0.936,0.997,1.163,1.942,2.372,4.281,16.905,0.805
