Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,132,132.000,2352,3126,5241,7534,9748,12171,20252,43544,50343
1,164,164.000,1697,2764,5663,6013,8348,10411,11046,20601,21018
2,148,148.000,1572,2623,5803,6804,9106,12212,19615,26162,33295
3,161,161.000,1229,2466,5091,6124,8963,11176,15953,18748,21583
4,309,309.000,635,1325,2720,3224,4203,6105,8207,10544,19473
5,260,260.000,504,1286,3027,3855,4918,8440,9935,14625,17135
6,278,278.000,523,1244,2680,3570,4866,8124,9714,13277,14236
7,330,330.000,454,1172,1471,3019,4166,6303,8715,11690,18669
8,308,308.000,478,1162,2626,3232,4071,7530,8462,15890,16164
9,390,390.000,439,1087,2264,2582,3729,4786,5102,7806,17861
10,271,271.000,549,1152,2666,3645,4858,7873,8801,15654,16081
11,175,175.000,781,2166,5284,5722,8286,9898,15882,16499,17043
12,192,192.000,759,2010,4642,5144,7888,9795,10915,16834,17939
13,303,303.000,428,1172,2453,3284,4151,7048,9393,17291,21750
14,198,198.000,543,1888,3105,5047,7717,10617,15185,21122,21957
15,206,206.000,646,1991,2817,4834,7335,9757,10433,18604,29883
16,280,280.000,561,1412,2335,3552,4725,7598,8813,17376,20005
17,385,385.000,444,1142,2471,2592,3711,4556,4982,7652,25716
18,351,351.000,415,1136,2419,2843,3978,5062,7299,8809,19136
19,304,304.000,439,1132,2370,3262,4470,7362,8154,10593,18625
20,317,317.000,443,1166,2498,3137,3958,6893,8045,16393,20044
21,394,394.000,424,1044,1646,2525,3594,4814,6603,8697,10623
22,389,389.000,424,1055,2402,2568,3855,4757,5156,7577,7831
23,341,341.000,425,1127,2435,2907,4150,5411,7251,10383,16018
24,223,223.000,409,1827,3155,4484,6027,10294,11804,16640,18723
25,269,269.000,378,1450,2286,3704,5129,8480,9385,16068,18283
26,222,222.000,776,1980,2310,4464,6767,8933,9740,16462,18384
27,284,284.000,498,1383,2865,3514,4804,6343,8667,14710,15867
28,333,333.000,407,1179,2166,2978,4164,5613,7805,11015,19482
29,270,270.000,423,1164,2761,3711,4254,9071,13184,19132,24498
30,243,243.000,403,1248,2999,4046,5049,8937,11371,19053,29654
31,338,338.000,345,1103,2488,2950,4044,5636,7376,10604,18306
32,286,286.000,415,1396,3013,3485,4562,7351,8333,9972,15122
33,278,278.000,357,1253,2520,3580,4838,7687,10142,19679,20504
34,250,250.000,414,1383,2747,3992,4851,9222,11360,17894,24262
35,309,309.000,476,1141,2527,3217,4336,7306,8167,10906,20355
36,341,341.000,342,1088,2491,2924,3945,5323,7322,12204,21115
37,271,271.000,411,1232,2648,3675,4794,8298,9742,15440,21177
38,347,347.000,396,1152,2428,2872,4137,5511,6585,9582,12981
39,323,323.000,428,1199,2676,3086,4348,5897,7638,9807,15551
40,335,335.000,392,1096,2665,2973,4354,5107,7542,10801,12874
41,369,369.000,419,1051,1958,2703,4204,4921,7039,7843,13528
42,233,233.000,421,1523,2661,4286,6283,9768,10569,17774,18643
43,335,335.000,387,1144,2275,2984,4110,5199,7900,10726,29994
44,262,262.000,395,1288,2533,3799,4677,7979,9811,16206,44209
45,225,225.000,468,1726,2634,4422,6597,9457,11865,16662,21286
46,219,219.000,399,1852,2908,4549,6614,10311,11715,19887,26429
47,296,296.000,413,1168,2286,3370,4271,7044,8945,16944,26877
48,388,388.000,402,1058,2032,2570,3752,4826,6946,7926,8650
49,394,394.000,393,1038,1746,2539,3787,4568,7201,9399,12313
50,399,399.000,374,1028,1886,2489,3811,4663,5077,7781,9560
51,322,322.000,380,1116,2280,3100,3975,6450,7778,16854,22767
52,263,263.000,356,1228,2398,3790,5229,8099,9413,18149,20516
53,247,247.000,400,1451,2670,4037,5737,9040,10492,16471,19285
54,388,388.000,367,1040,2535,2575,3835,4571,5022,7349,7859
55,258,258.000,412,1727,2278,3881,5706,8858,9849,16716,16925
56,288,288.000,419,1217,2402,3480,4700,7362,9571,16041,21413
57,325,325.000,366,1178,2570,3028,4404,5666,7131,10226,17832
58,332,332.000,374,1159,2355,3000,4105,5813,7703,13576,17986
59,239,239.000,386,1178,2815,4138,4745,8737,15185,26363,32445
