Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,125.200,4.575,1.830,2.914,3.620,5.213,8.154,10.047,14.685,26.382,0.219
5,139.200,4.401,1.510,2.756,3.499,4.602,7.291,10.433,17.310,47.284,0.227
10,187.400,3.302,1.342,2.557,3.162,3.744,4.219,4.697,8.150,20.056,0.303
15,209.000,3.042,1.448,2.382,2.915,3.474,3.889,4.113,8.030,14.499,0.329
20,184.200,3.478,1.454,2.499,3.143,3.813,5.462,6.906,8.981,11.359,0.288
25,174.600,3.678,1.334,2.574,3.261,3.912,4.924,7.195,13.140,23.317,0.272
30,189.800,3.387,1.612,2.451,3.013,3.701,5.277,7.186,9.196,11.619,0.295
35,190.600,3.488,1.734,2.526,3.133,3.832,4.708,6.158,9.895,41.611,0.287
40,199.400,3.248,1.095,2.390,3.010,3.587,4.263,5.778,8.875,30.399,0.308
45,183.200,3.373,1.141,2.402,3.052,3.641,4.966,6.197,9.664,28.161,0.296
50,203.600,3.060,1.249,2.305,2.907,3.462,3.879,4.444,8.080,25.252,0.327
55,211.400,2.965,1.148,2.309,2.828,3.407,3.817,4.149,6.113,23.866,0.337
