Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,95.000,2.264,1.099,1.287,1.473,2.731,3.595,5.155,10.494,37.371,0.442
5,128.200,1.445,0.914,1.087,1.179,1.441,2.253,2.530,3.173,17.248,0.692
10,181.200,1.163,0.877,1.018,1.080,1.159,1.286,1.548,2.470,12.367,0.860
15,121.000,1.542,0.925,1.073,1.183,1.852,2.426,2.770,4.017,12.918,0.648
20,95.600,1.888,0.910,1.118,1.375,2.222,2.965,3.913,8.470,13.312,0.530
25,132.200,1.507,0.896,1.046,1.118,1.301,2.200,2.522,3.591,111.300,0.664
30,170.000,1.116,0.884,0.995,1.039,1.117,1.220,1.417,2.702,6.474,0.896
35,147.400,1.305,0.879,1.039,1.102,1.291,2.084,2.341,2.767,4.916,0.766
40,166.600,1.163,0.881,1.014,1.072,1.149,1.253,1.352,2.701,16.688,0.860
45,120.800,1.495,0.908,1.092,1.211,1.797,2.358,2.624,3.332,12.341,0.669
50,135.000,1.450,0.936,1.077,1.196,1.501,2.162,2.388,5.448,15.316,0.690
55,132.400,1.338,0.864,1.054,1.130,1.369,2.010,2.278,3.455,5.936,0.747
