Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,113.000,1.845,0.792,1.066,1.677,2.040,2.801,3.890,6.032,25.830,0.542
5,124.200,1.422,0.767,0.921,1.059,1.754,2.322,2.856,4.598,10.683,0.703
10,132.400,1.405,0.792,0.972,1.105,1.761,2.066,2.293,3.268,19.235,0.712
15,149.000,1.269,0.775,0.924,0.998,1.203,1.966,2.173,6.646,10.864,0.788
20,139.200,1.168,0.763,0.894,0.968,1.154,1.933,2.132,2.699,6.115,0.856
25,149.600,1.210,0.777,0.938,1.019,1.281,1.955,2.151,2.630,3.260,0.827
30,170.600,1.043,0.741,0.851,0.912,1.021,1.668,1.871,2.405,3.473,0.959
35,135.600,1.397,0.712,0.909,1.092,1.791,2.075,2.320,5.182,12.807,0.716
40,147.400,1.200,0.757,0.900,0.983,1.206,1.946,2.128,3.202,9.175,0.833
45,153.400,1.215,0.776,0.923,1.003,1.250,2.003,2.136,2.521,11.040,0.823
50,154.200,1.184,0.757,0.915,1.008,1.189,1.669,2.235,3.495,9.079,0.844
55,135.000,1.346,0.729,0.908,1.032,1.819,2.188,2.394,4.326,5.329,0.743
