Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.400,1.506,0.462,0.824,1.044,1.669,3.388,3.750,5.360,5.360,0.664
5,11.600,0.802,0.436,0.540,0.611,0.894,1.228,2.718,2.991,2.991,1.247
10,9.200,0.760,0.413,0.468,0.533,0.920,1.141,1.333,3.899,3.899,1.315
15,19.200,0.721,0.358,0.431,0.479,0.587,0.929,1.291,6.251,6.251,1.388
20,14.200,0.463,0.327,0.379,0.409,0.470,0.710,0.820,1.079,1.079,2.158
25,17.000,0.529,0.339,0.371,0.407,0.721,0.831,0.909,1.052,1.052,1.891
30,17.600,0.621,0.302,0.372,0.417,0.728,0.807,0.927,9.138,9.138,1.610
35,19.200,0.480,0.279,0.343,0.369,0.497,0.821,0.907,2.221,2.221,2.084
40,15.800,0.568,0.293,0.349,0.595,0.756,0.844,0.874,0.960,0.960,1.761
45,23.000,0.366,0.279,0.326,0.346,0.379,0.427,0.471,0.804,0.894,2.731
50,17.200,0.576,0.284,0.330,0.353,0.398,0.579,0.814,15.617,15.617,1.736
55,19.400,0.439,0.290,0.335,0.368,0.452,0.711,0.771,0.836,0.836,2.278
