Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,105.200,1.988,0.946,1.171,1.401,2.333,3.135,4.351,7.342,18.735,0.503
5,131.600,1.377,0.887,1.044,1.146,1.447,2.146,2.652,3.610,5.284,0.726
10,145.800,1.257,0.867,0.999,1.093,1.263,1.613,2.116,3.022,15.601,0.796
15,138.400,1.256,0.835,0.986,1.080,1.268,1.904,2.153,2.836,8.203,0.796
20,180.600,1.019,0.816,0.907,0.951,1.018,1.125,1.258,2.015,12.021,0.981
25,200.800,0.993,0.760,0.892,0.931,0.992,1.076,1.165,1.959,13.342,1.007
30,200.600,0.918,0.713,0.824,0.871,0.940,1.007,1.216,1.952,3.358,1.090
35,208.200,0.846,0.682,0.775,0.822,0.889,0.975,1.029,1.240,1.638,1.182
40,221.600,0.778,0.651,0.728,0.764,0.807,0.865,0.906,1.052,1.669,1.285
45,231.200,0.806,0.644,0.736,0.775,0.827,0.889,0.960,1.501,8.024,1.241
50,184.600,0.977,0.660,0.761,0.830,0.966,1.673,1.782,2.100,2.457,1.024
55,221.800,0.839,0.656,0.739,0.793,0.865,0.983,1.102,1.758,2.413,1.192
