Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,132,132.000,1778,3006,5783,7594,9466,12778,24548,32935,37132
1,145,145.000,1556,2852,4982,6762,9457,12174,13507,27489,30403
2,125,125.000,1931,2789,5591,7956,11087,16282,22428,33548,34149
3,243,243.000,647,1464,2900,4087,5746,8257,11337,15504,18864
4,270,270.000,519,1421,3054,3700,5199,7163,9410,12347,14803
5,292,292.000,532,1315,2042,3399,5190,6619,8829,12070,18401
6,305,305.000,532,1277,2216,3270,4742,6173,7601,12145,12751
7,162,162.000,580,1535,3476,6210,7405,15943,20602,32385,58009
8,231,231.000,439,1231,2839,4264,5265,10468,13023,19590,27768
9,254,254.000,488,1272,3042,3920,4896,9257,11020,14721,20003
10,256,256.000,435,1157,2775,3892,4853,6951,11325,26561,28598
11,291,291.000,493,1128,2862,3426,4585,6112,9649,18767,22525
12,265,265.000,458,1180,2747,3769,4933,9071,10727,18424,25934
13,248,248.000,506,1213,2972,4038,5264,9869,11444,16329,27081
14,214,214.000,607,1805,2878,4652,7049,10321,11228,12863,25761
15,182,182.000,523,2093,3159,5492,8147,11253,13925,21783,22586
16,213,213.000,499,1889,3043,4644,6393,10286,12513,18888,20246
17,196,196.000,438,1734,3030,5091,8088,10353,15127,22920,26989
18,204,204.000,450,1755,2665,4886,6775,11306,12846,24419,28681
19,250,250.000,436,1189,2057,3992,4977,8266,11078,15609,103947
20,282,282.000,418,1252,2429,3530,4613,7037,10301,15674,29513
21,301,301.000,420,1199,1956,3306,4587,6410,8987,14146,25153
22,123,123.000,1153,2651,6924,8107,11637,16932,20094,29354,29470
23,165,165.000,878,2101,4678,6060,9263,11502,14161,20514,24005
24,170,170.000,445,2093,4318,5891,8802,12527,13946,23687,24009
25,211,211.000,469,2129,2696,4695,7086,9760,11320,18637,20933
26,252,252.000,476,1172,2731,3959,4775,9159,10701,18685,20786
27,378,378.000,361,1044,1835,2629,3878,4858,7196,9797,16625
28,209,209.000,430,2066,3402,4757,7117,10350,11241,14032,17979
29,392,392.000,348,1053,1913,2545,3698,4733,6539,9151,10551
30,257,257.000,426,1290,2387,3869,5246,8915,11452,17322,18261
31,268,268.000,410,1116,2520,3720,5353,8774,10216,12126,18524
32,335,335.000,399,1035,2064,2981,3908,6810,8769,15650,18038
33,368,368.000,362,1048,1856,2711,3802,5601,7516,9856,11633
34,282,282.000,367,1167,2586,3533,4403,7803,10129,18144,18883
35,371,371.000,360,1072,2102,2688,3677,5132,7155,10384,17974
36,404,404.000,378,1027,1544,2472,3676,4626,5243,8099,21296
37,354,354.000,441,1083,2069,2811,3779,5395,7432,10023,16908
38,341,341.000,396,1102,2256,2937,4068,5972,7690,12055,16083
39,346,346.000,410,1057,2429,2873,4010,5294,7240,10192,17651
40,415,415.000,370,1023,1528,2400,3718,4611,4933,7319,10554
41,341,341.000,391,1101,2373,2925,3871,5629,7666,11787,18803
42,270,270.000,359,1162,2759,3694,4558,7873,9655,17842,21295
43,378,378.000,365,1055,2330,2638,3792,4740,6027,8843,15888
44,320,320.000,390,1056,2388,3116,4098,7047,8100,16322,18656
45,290,290.000,390,1165,2477,3446,4692,7606,8494,15758,17879
46,297,297.000,391,1122,2685,3348,4226,7069,9696,17420,19596
47,352,352.000,383,1075,2414,2842,3807,5212,7508,10606,17708
48,302,302.000,388,1061,2550,3306,4060,6621,7572,12098,96537
49,314,314.000,414,1104,2386,3191,4169,6760,9048,10941,17076
50,273,273.000,412,1179,2495,3624,4550,8462,10186,16123,16250
51,194,194.000,399,2000,2698,5147,7844,10776,13135,18516,22710
52,261,261.000,370,1619,2389,3817,5624,8537,9242,16007,17240
53,354,354.000,392,1081,2253,2827,3840,5902,7899,11179,13544
54,247,247.000,362,1475,2568,4023,5858,8763,10273,16340,18732
55,371,371.000,358,1046,2410,2696,3892,4713,6936,9594,11140
56,277,277.000,400,1164,2854,3593,4647,7609,10218,17635,19166
57,319,319.000,365,1107,2345,3136,4343,6386,8579,12025,17210
58,356,356.000,373,1041,2439,2810,3886,4978,7273,9355,16901
59,296,296.000,368,1073,2501,3326,4364,7277,9489,16462,17641
