Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1708389945.573378,41983,0,1
5,StockLevel,1708389945.615583,5322,0,1
2,Payment,1708389945.620925,8550,0,1
2,Payment,1708389945.629560,4018,0,1
1,NewOrder,1708389945.633596,9795,0,1
5,StockLevel,1708389945.643410,2353,0,1
1,NewOrder,1708389945.645778,11823,0,1
1,NewOrder,1708389945.657621,12127,0,1
2,Payment,1708389945.669786,3599,0,1
2,Payment,1708389945.673405,3863,0,1
1,NewOrder,1708389945.677287,15126,0,1
1,NewOrder,1708389945.692438,5749,0,1
1,NewOrder,1708389945.698208,8299,0,1
5,StockLevel,1708389945.706529,1556,0,1
2,Payment,1708389945.708104,2151,0,1
2,Payment,1708389945.710275,2717,0,1
1,NewOrder,1708389945.713012,9327,0,1
2,Payment,1708389945.722363,2253,0,1
1,NewOrder,1708389945.724635,4929,0,1
2,Payment,1708389945.729587,1786,0,1
1,NewOrder,1708389945.731397,6182,0,1
2,Payment,1708389945.737602,2031,0,1
1,NewOrder,1708389945.739658,8685,0,1
1,NewOrder,1708389945.748365,3133,0,1
2,Payment,1708389945.751523,3752,0,1
1,NewOrder,1708389945.755299,4114,0,1
5,StockLevel,1708389945.759433,1256,0,1
2,Payment,1708389945.760771,1990,0,1
1,NewOrder,1708389945.762780,5193,0,1
1,NewOrder,1708389945.767997,9787,0,1
2,Payment,1708389945.777812,1920,0,1
4,Delivery,1708389945.779752,25865,0,1
4,Delivery,1708389945.805642,13787,0,1
2,Payment,1708389945.819454,14442,0,1
2,Payment,1708389945.833949,1942,0,1
2,Payment,1708389945.835916,2572,0,1
2,Payment,1708389945.838513,1605,0,1
2,Payment,1708389945.840142,3100,0,1
4,Delivery,1708389945.843265,12886,0,1
1,NewOrder,1708389945.856175,5021,0,1
4,Delivery,1708389945.861225,11806,0,1
1,NewOrder,1708389945.873056,5275,0,1
2,Payment,1708389945.878361,3534,0,1
1,NewOrder,1708389945.882057,5369,0,1
2,Payment,1708389945.887451,2552,0,1
1,NewOrder,1708389945.890025,4672,0,1
2,Payment,1708389945.894723,1791,0,1
2,Payment,1708389945.896540,1442,0,1
2,Payment,1708389945.898005,2442,0,1
2,Payment,1708389945.900472,2038,0,1
1,NewOrder,1708389945.902541,3004,0,1
2,Payment,1708389945.905578,1405,0,1
1,NewOrder,1708389945.907001,3189,0,1
1,NewOrder,1708389945.910248,3671,0,1
2,Payment,1708389945.913945,2475,0,1
1,NewOrder,1708389945.916448,4105,0,1
2,Payment,1708389945.920582,1635,0,1
2,Payment,1708389945.922244,1408,0,1
2,Payment,1708389945.923673,1205,0,1
2,Payment,1708389945.924897,1164,0,1
2,Payment,1708389945.926079,1182,0,1
2,Payment,1708389945.927281,1311,0,1
3,OrderStatus,1708389945.928611,1994,0,1
1,NewOrder,1708389945.930624,7856,0,1
2,Payment,1708389945.938760,2057,0,1
1,NewOrder,1708389945.940852,4186,0,1
4,Delivery,1708389945.945066,14181,0,1
1,NewOrder,1708389945.959273,2997,0,1
1,NewOrder,1708389945.962295,8391,0,1
3,OrderStatus,1708389945.970712,2484,0,1
1,NewOrder,1708389945.973222,3952,0,1
2,Payment,1708389945.977200,2179,0,1
3,OrderStatus,1708389945.979404,2690,0,1
1,NewOrder,1708389945.982205,3361,0,1
2,Payment,1708389945.985744,1762,0,1
2,Payment,1708389945.987530,1873,0,1
3,OrderStatus,1708389945.989431,2134,0,1
1,NewOrder,1708389945.991588,3226,0,1
1,NewOrder,1708389945.994843,4418,0,1
2,Payment,1708389945.999289,1273,0,1
2,Payment,1708389946.000583,2841,0,1
1,NewOrder,1708389946.003452,5388,0,1
1,NewOrder,1708389946.008869,4726,0,1
1,NewOrder,1708389946.013622,4830,0,1
2,Payment,1708389946.018480,2353,0,1
1,NewOrder,1708389946.020856,4512,0,1
2,Payment,1708389946.025396,4415,0,1
2,Payment,1708389946.029837,1737,0,1
1,NewOrder,1708389946.031601,6286,0,1
2,Payment,1708389946.037918,1993,0,1
2,Payment,1708389946.039937,1508,0,1
2,Payment,1708389946.041468,1359,0,1
2,Payment,1708389946.042847,1843,0,1
2,Payment,1708389946.044765,1255,0,1
1,NewOrder,1708389946.046036,5435,0,1
2,Payment,1708389946.051497,2320,0,1
1,NewOrder,1708389946.053845,4416,0,1
2,Payment,1708389946.058288,1352,0,1
1,NewOrder,1708389946.059662,5341,0,1
5,StockLevel,1708389946.065031,1550,0,1
2,Payment,1708389946.066605,1467,0,1
2,Payment,1708389946.068094,1749,0,1
4,Delivery,1708389946.070126,12161,0,1
