Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.200,1.362,0.948,1.131,1.247,1.422,1.697,1.854,5.846,5.846,0.734
5,19.200,1.290,0.864,1.072,1.219,1.403,1.634,1.841,4.405,4.405,0.775
10,10.800,1.635,1.152,1.407,1.602,1.729,2.132,2.286,2.514,2.514,0.612
15,13.000,1.664,0.921,1.372,1.563,1.927,2.173,2.393,4.221,4.221,0.601
20,11.400,1.684,1.190,1.455,1.632,1.795,2.156,2.469,3.214,3.214,0.594
25,18.800,1.482,0.947,1.285,1.468,1.560,1.783,1.945,3.722,3.722,0.675
30,12.200,1.827,1.183,1.403,1.582,2.194,2.788,2.926,3.102,3.102,0.547
35,10.400,1.700,1.106,1.410,1.552,1.717,2.557,3.031,3.188,3.188,0.588
40,10.800,1.779,1.059,1.381,1.549,1.919,2.679,2.819,5.956,5.956,0.562
45,11.800,1.893,1.065,1.409,1.651,2.185,2.844,3.263,3.818,3.818,0.528
50,10.400,2.359,1.310,1.526,1.905,2.588,3.616,5.404,11.506,11.506,0.424
55,13.200,2.053,1.208,1.495,1.657,2.283,2.932,3.291,9.997,9.997,0.487
