Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,234,234.000,1042,1999,3432,4255,5124,7383,10764,18893,29827
1,208,208.000,1107,1986,4256,4812,7112,8458,9766,17737,18948
2,281,281.000,541,1201,2398,3519,4583,7729,8787,16818,26193
3,296,296.000,445,1094,2143,3367,4767,7378,8295,12298,21962
4,410,410.000,462,928,1877,2431,3222,4079,7084,8831,16778
5,298,298.000,392,1057,2190,3347,4083,7426,10115,15984,18097
6,441,441.000,395,888,1824,2250,3000,3867,6583,11030,17056
7,379,379.000,401,974,1817,2638,3410,4774,7045,15037,15563
8,375,375.000,441,1038,2160,2640,3504,4927,7312,9511,19349
9,445,445.000,464,936,1576,2232,3112,3979,6898,8027,11795
10,358,358.000,424,1002,2089,2772,3376,6885,8396,10285,17787
11,387,387.000,363,992,2113,2570,3436,4911,7477,9224,11057
12,431,431.000,365,894,1860,2313,3272,4226,6966,7888,9579
13,438,438.000,391,866,1893,2274,3165,4093,6891,7951,15641
14,424,424.000,422,912,1648,2348,3155,4405,6650,7921,15273
15,340,340.000,363,954,2025,2914,3876,6106,7853,15393,17823
16,383,383.000,384,898,1572,2595,3527,5207,7368,12209,17811
17,481,481.000,343,848,1804,2069,2913,3793,4553,7234,8660
18,464,464.000,379,854,1772,2151,3007,3788,6047,7492,15522
19,420,420.000,387,918,2007,2363,3297,4193,6929,7641,16068
20,382,382.000,406,943,2126,2600,3385,5084,7323,10389,18168
21,494,494.000,403,897,1196,2015,2936,3709,4131,7230,7854
22,425,425.000,348,933,1677,2341,3228,4099,7101,9075,18013
23,481,481.000,379,889,1365,2081,2984,3902,4245,7458,8873
24,377,377.000,399,996,2188,2632,3418,4759,7556,10036,17078
25,394,394.000,421,964,1899,2524,3459,4445,7556,9535,15771
26,389,389.000,379,937,1977,2567,3532,5207,7214,8838,16046
27,439,439.000,404,923,1804,2269,3231,4030,6869,7771,10450
28,428,428.000,371,942,2185,2321,3380,4077,4578,7985,10492
29,463,463.000,346,897,1274,2153,3141,4200,4614,8420,17555
30,449,449.000,374,923,1927,2222,3247,4064,4445,7740,8837
31,347,347.000,374,977,2206,2865,3638,6135,7835,10761,23056
32,393,393.000,404,959,1913,2532,3533,5538,7063,8491,13939
33,405,405.000,371,967,1811,2458,3464,4315,6012,9682,19035
34,309,309.000,412,1201,2484,3235,4270,6736,8112,11952,18732
35,329,329.000,430,1031,2275,3018,3903,6790,8295,11443,20471
36,416,416.000,329,876,1882,2396,3292,4036,7335,11242,12033
37,401,401.000,371,937,1885,2498,3528,4736,7332,9259,10858
38,376,376.000,404,995,2131,2641,3622,5103,7485,9559,13104
39,275,275.000,389,1145,2763,3615,4510,7914,10283,16757,24922
40,283,283.000,415,1271,2499,3524,4518,6970,10135,19227,25270
41,306,306.000,420,1042,2314,3261,4023,7810,9266,18587,23916
42,370,370.000,429,1023,2459,2684,3801,4709,7977,8866,10082
43,270,270.000,444,1105,2427,3699,4863,8347,9599,18049,20621
44,327,327.000,385,1105,2311,3049,4107,6390,8484,10506,21541
45,265,265.000,414,1616,2142,3753,4517,8877,10702,18500,19510
46,353,353.000,410,949,2246,2845,3613,6422,8039,11178,19289
47,430,430.000,384,942,2142,2309,3442,4233,4446,7901,8368
48,425,425.000,410,922,1840,2342,3333,4268,6307,8681,10954
49,388,388.000,414,988,2205,2570,3481,4413,6945,8834,14374
50,382,382.000,370,1026,2278,2606,3627,4548,7715,9378,16571
51,452,452.000,389,951,2115,2203,3196,3943,4257,7878,8812
52,454,454.000,377,911,1274,2196,3221,4036,4460,7672,16054
53,476,476.000,353,882,1382,2107,2983,3890,4289,7474,16194
54,447,447.000,321,899,1451,2216,3237,4049,6761,7646,12684
55,484,484.000,376,861,1384,2061,3125,3798,4249,7216,8060
56,498,498.000,339,820,1461,2004,2950,3732,4359,7011,7298
57,488,488.000,349,816,1879,2040,2935,3638,4117,6997,7185
58,431,431.000,338,919,1706,2310,3220,4215,6781,8272,8693
59,477,477.000,352,884,1443,2082,3060,3694,4285,7240,7442
