Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,10.000,16.141,7.426,9.957,18.841,20.578,22.129,23.184,28.616,28.616,0.062
5,13.400,9.383,7.050,7.352,7.630,8.121,17.386,18.245,19.636,19.636,0.107
10,12.200,9.024,6.786,7.330,7.507,7.972,15.734,16.925,19.157,19.157,0.111
15,14.000,7.843,6.803,7.083,7.350,7.568,8.014,9.135,19.810,19.810,0.128
20,15.400,8.519,6.660,7.138,7.357,7.747,15.420,16.435,20.238,20.238,0.117
25,12.600,8.338,6.720,6.905,7.142,7.594,15.300,15.901,21.018,21.018,0.120
30,13.800,8.872,6.609,7.023,7.264,7.624,16.734,17.981,20.796,20.796,0.113
35,14.400,7.289,6.702,7.025,7.179,7.442,7.643,8.084,9.997,9.997,0.137
40,15.400,9.437,6.744,7.153,7.481,8.672,15.444,17.173,40.647,40.647,0.106
45,13.200,8.737,6.606,7.005,7.308,7.583,16.686,17.790,21.351,21.351,0.114
50,12.000,8.248,6.534,6.813,7.013,7.538,16.470,16.827,18.137,18.137,0.121
55,14.800,7.502,6.555,6.909,7.152,7.449,7.738,8.910,18.287,18.287,0.133
