Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,171.800,1.186,0.689,0.875,1.015,1.247,1.685,1.959,3.478,11.758,0.843
5,167.800,1.118,0.663,0.801,0.897,1.111,1.786,2.164,3.559,15.106,0.895
10,132.800,1.346,0.742,0.880,0.978,1.416,2.020,2.241,8.431,24.951,0.743
15,130.200,1.293,0.787,0.938,1.044,1.325,2.023,2.331,4.029,8.334,0.773
20,153.200,1.165,0.792,0.932,0.994,1.112,1.401,1.853,4.964,15.108,0.858
25,152.600,1.115,0.758,0.890,0.960,1.083,1.772,2.097,2.938,4.972,0.897
30,167.400,1.205,0.755,0.903,0.964,1.114,1.933,2.253,3.688,28.794,0.830
35,147.200,1.214,0.775,0.900,0.984,1.290,1.956,2.097,2.687,7.555,0.824
40,169.400,1.032,0.747,0.852,0.911,0.999,1.285,1.880,2.426,5.318,0.969
45,154.600,1.213,0.734,0.856,0.948,1.158,1.894,2.244,3.721,18.568,0.825
50,141.400,1.292,0.734,0.867,0.967,1.612,2.150,2.374,2.997,10.867,0.774
55,130.000,1.294,0.725,0.843,0.907,1.103,2.451,3.412,5.129,10.542,0.773
