Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,177.400,5.614,0.981,2.405,3.866,7.815,10.970,13.131,23.776,87.974,0.178
5,235.400,4.231,0.412,1.584,2.865,5.614,8.801,11.059,19.671,23.682,0.236
10,244.800,4.070,0.411,1.393,2.627,5.716,9.081,10.571,17.864,30.356,0.246
15,250.200,3.984,0.445,1.736,2.598,5.875,8.513,9.681,16.669,23.658,0.251
20,260.400,3.823,0.348,1.402,2.590,4.995,8.371,9.811,16.300,19.502,0.262
25,244.400,4.085,0.416,1.858,2.573,5.774,8.951,10.438,17.056,22.326,0.245
30,234.800,4.243,0.385,1.508,2.579,6.028,9.221,11.163,18.141,107.973,0.236
35,224.400,4.444,0.362,1.899,2.636,6.871,9.291,10.458,16.947,20.306,0.225
40,222.600,4.481,0.409,1.922,2.835,6.793,9.751,11.181,16.233,22.473,0.223
45,275.800,3.617,0.325,1.184,2.386,4.833,7.875,9.474,16.212,18.127,0.276
50,238.400,4.185,0.376,1.855,2.589,6.101,8.956,10.564,17.109,19.992,0.239
55,252.400,3.947,0.372,1.236,2.492,5.549,8.730,10.284,17.205,96.654,0.253
