Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.800,2.296,0.949,1.163,1.352,1.546,2.021,3.893,35.458,35.458,0.436
5,15.800,1.255,0.913,1.113,1.206,1.412,1.543,1.621,2.052,2.052,0.797
10,18.400,1.295,0.835,1.075,1.237,1.455,1.714,1.884,2.140,2.140,0.772
15,20.200,1.275,0.820,1.091,1.209,1.330,1.589,1.790,2.287,3.203,0.785
20,22.000,1.268,0.912,1.146,1.247,1.363,1.523,1.600,1.796,2.147,0.788
25,20.800,1.246,0.895,1.114,1.229,1.327,1.495,1.618,1.669,1.735,0.803
30,17.000,1.326,0.863,1.151,1.289,1.452,1.638,1.781,2.496,2.496,0.754
35,17.200,1.329,0.792,1.142,1.300,1.426,1.600,1.687,4.012,4.012,0.752
40,21.000,1.318,0.901,1.117,1.301,1.423,1.586,1.782,2.316,2.658,0.759
45,22.400,1.232,0.903,1.111,1.212,1.314,1.429,1.552,2.167,2.250,0.812
50,20.000,1.205,0.805,1.035,1.167,1.337,1.521,1.717,1.797,1.797,0.830
55,21.200,1.258,0.946,1.113,1.197,1.356,1.469,1.613,2.098,2.321,0.795
