Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,297,297.000,907,1363,2261,3351,4012,7509,9132,16299,28137
1,324,324.000,586,1357,2127,3074,3760,6624,8381,14395,16246
2,516,516.000,396,810,1434,1928,2616,3360,5234,6605,16658
3,311,311.000,339,1434,1958,3210,4851,6662,7687,13113,14918
4,417,417.000,351,820,1662,2383,2993,5275,6084,11791,13756
5,333,333.000,412,1108,2130,3000,4448,5994,6557,12026,15219
6,324,324.000,334,1407,1897,3072,4546,6506,7488,12890,16993
7,472,472.000,299,751,1544,2110,2716,4991,5860,7802,14212
8,325,325.000,616,1359,1826,3086,4385,6224,7451,12114,14423
9,319,319.000,322,1319,1925,3110,4480,6214,7858,13448,14148
10,495,495.000,317,756,1564,2014,2767,4307,5719,6374,9451
11,332,332.000,369,1249,1590,2998,4629,6170,7747,13237,13927
12,411,411.000,325,965,1716,2425,3178,5088,6216,11245,14214
13,353,353.000,311,1247,1868,2832,4226,5860,6327,11857,14015
14,410,410.000,268,781,1555,2415,3094,5482,6126,11785,14688
15,359,359.000,311,1143,1692,2785,3575,6117,7448,13863,24750
16,337,337.000,313,1314,1877,2954,4227,6093,7928,12514,14041
17,408,408.000,326,778,1688,2415,3108,5334,6509,11677,13218
18,303,303.000,566,1428,1972,3291,4782,6281,7332,13320,13815
19,328,328.000,331,1420,1798,3047,4403,6586,7771,13967,16815
20,254,254.000,619,1543,1977,3913,6125,7604,8574,13477,14240
21,319,319.000,649,1516,1836,3130,5080,6844,7465,13201,13815
22,526,526.000,327,730,1593,1897,2505,3221,5729,7058,14337
23,279,279.000,625,1394,1817,3583,5622,6655,8136,12470,14031
24,470,470.000,304,709,1552,2114,2807,4800,5685,8230,12196
25,342,342.000,311,1250,1767,2950,4523,6246,7587,12408,14999
26,302,302.000,520,1369,1738,3271,5212,6340,7393,12727,13606
27,418,418.000,311,729,1517,2385,2797,5752,6714,13289,14765
28,404,404.000,314,715,1807,2471,2932,5900,7476,13458,16236
29,449,449.000,315,743,1755,2219,2873,5378,6152,7894,13393
30,578,578.000,300,690,1508,1727,2540,3076,3892,5814,9626
31,496,496.000,280,703,1701,2007,2765,4142,5610,7262,8819
32,365,365.000,312,1037,1667,2738,3764,5900,6644,13195,15113
33,458,458.000,321,741,1569,2184,2760,5207,6285,11327,14198
34,281,281.000,314,1431,2092,3526,5614,6920,7882,13996,15281
35,484,484.000,314,780,1598,2059,2769,4070,5966,8031,13494
36,245,245.000,675,1788,2080,4089,6219,8408,9190,15463,18676
37,511,511.000,343,760,1424,1944,2686,3462,6116,6777,13137
38,480,480.000,334,781,1756,2081,2820,3588,6094,6890,13397
39,494,494.000,299,751,1698,2014,2747,3446,5972,8000,13303
40,535,535.000,294,704,1396,1866,2540,3383,5845,6438,13044
41,512,512.000,322,771,1762,1946,2730,3389,6059,6411,6857
42,438,438.000,335,789,1809,2283,3049,4847,6207,8686,12494
43,389,389.000,333,852,1729,2563,3459,5847,6901,11029,12850
44,389,389.000,322,763,1681,2586,3072,6071,6841,12912,16003
45,235,235.000,697,1729,1938,4203,6122,8149,9031,15292,19935
46,489,489.000,265,738,1479,2043,2729,4575,5952,9566,14457
47,495,495.000,301,674,1490,2012,2631,4789,5802,6788,12557
48,309,309.000,329,1395,1914,3249,5060,7356,8188,14220,14528
49,307,307.000,340,1448,1740,3232,5163,6916,7908,13788,14509
50,558,558.000,298,675,1627,1794,2418,3118,5435,6661,15526
51,419,419.000,303,823,1561,2367,3184,5106,5832,10286,13640
52,308,308.000,459,1148,2974,3239,4609,6007,8655,10643,15683
53,308,308.000,432,1265,2805,3258,4615,6302,7892,12319,14074
54,318,318.000,349,1317,1655,3126,4660,6136,6720,12146,13753
55,368,368.000,304,981,1672,2703,3864,5756,6535,13110,14839
56,287,287.000,587,1400,1898,3496,5049,6585,8181,13413,14676
57,337,337.000,345,849,1769,2946,3801,6419,10432,14107,14999
58,404,404.000,317,720,1661,2470,3231,5629,6604,11727,13821
59,272,272.000,303,1611,2022,3639,5271,7857,8602,14423,21373
